molecule_id,aop_oh_rate_constant,aop_oh_half_life_hours,aop_ozone_rate_constant,aop_ozone_half_life_hours
542585,1.070153e-10,1.2000000000000002,4.3e-16,0.648
542668,3.987948e-10,0.324,0,NA
542696,2.317311e-10,0.552,0,NA
542697,1.895262e-10,0.672,0,NA
542708,2.236508e-10,0.5760000000000001,8.268749e-17,3.3360000000000003
542753,1.218e-10,1.056,4.3e-16,0.648
542803,2.73395e-11,4.692,0,NA
542817,1.486902e-10,0.8639999999999999,1.8e-16,1.536
542823,2.716459e-10,0.46799999999999997,0,NA
542859,1.990801e-10,0.648,0,NA
542876,5.412243e-10,0.24,1.71393753e-15,0.168
542950,2.48882e-10,0.516,1e-15,0.264
542961,1.792268e-10,0.72,4.3174999e-16,0.648
542963,1.709686e-10,0.751,2.1875e-17,12.573
542988,1.144235e-10,1.116,1.2e-17,22.919999999999998
543017,9.81775e-11,1.308,2.57985e-17,10.656
543029,9.22108e-11,1.3920000000000001,4.3e-16,0.648
543048,9.96552e-11,1.288,5.6875e-18,48.36
543062,1.34187e-10,0.96,2.1200001e-16,1.296
543063,8.28251e-11,1.548,2.45e-19,1122.6
543101,4.404659e-10,0.28800000000000003,6.5337494e-16,0.43199999999999994
542351,5.12699e-10,0.252,1.72e-15,0.168
543105,7.86123e-11,1.633,1.3e-16,2.116
543114,2.838695e-10,0.45599999999999996,1.29e-15,0.21599999999999997
543115,2.437655e-10,0.528,8.7199997e-16,0.312
543116,6.56503e-10,0.192,1.74625e-15,0.168
543121,5.02092e-11,2.556,6.77605e-18,40.584
543122,1.998804e-10,0.648,4.5382999e-16,0.6000000000000001
543123,8.45989e-11,1.512,2.1e-17,13.104000000000001
543137,2.88752e-11,4.4399999999999995,1.75e-18,157.17600000000002
543138,3.56651e-11,NA,0,NA
543163,1.703543e-10,0.756,6.4025e-17,4.295999999999999
543164,5.75505e-11,2.232,1.1375e-17,24.168
543210,2.040348e-10,0.624,5.0393749e-16,0.552
543248,7.95904e-11,1.608,8.53125e-17,3.216
543279,1.141805e-10,1.124,1.4162525e-16,1.942
543289,2.870957e-10,0.44399999999999995,1.1375e-17,24.168
543302,1.393959e-10,0.9239999999999999,0,NA
543312,4.970959e-10,0.264,1.34222504e-15,0.21599999999999997
543326,1.671093e-10,0.768,2.6025024e-16,1.057
543365,1.715394e-10,0.744,8.59375e-17,3.192
543378,3.018e-11,4.247999999999999,1.5925e-18,172.704
543393,2.21071e-11,5.808,0,NA
543444,2.052579e-10,0.624,8.6e-16,0.312
543496,2.12051e-11,6.048,0,NA
543525,6.3541e-11,2.016,8.59375e-17,3.192
543627,2.483916e-10,0.516,7.996875e-16,0.336
543628,1.38599e-10,0.9239999999999999,0,NA
543697,7.90072e-11,1.62,1.1375e-17,24.168
543774,2.036244e-10,0.636,3.2e-16,0.8639999999999999
543795,9.28673e-11,1.3800000000000001,0,NA
543867,1.58863e-11,8.076,0,NA
543873,2.848207e-10,0.45599999999999996,3.42225e-16,0.792
544041,7.89646e-11,1.62,0,NA
544060,2.203304e-10,0.5880000000000001,0,NA
544073,2.9242670000000003e-10,0.44399999999999995,2.1e-17,13.104000000000001
544075,3.144785e-10,0.40800000000000003,0,NA
544184,2.063889e-10,0.622,4.0200001e-16,0.684
544205,1.531819e-10,0.838,1.9403637e-16,1.417
544254,1.126869e-10,1.1400000000000001,1.16639999e-15,0.24
544255,4.69324e-10,0.276,4.1616249e-16,0.672
544337,1.676449e-10,0.768,7.39375e-17,3.7199999999999998
544347,2.67317e-10,0.48,3.5360001e-16,0.768
544363,1.268346e-10,1.008,2.1200001e-16,1.296
544375,9.114e-12,14.088,3.43e-20,8018.64
544430,1.052342e-10,1.224,0,NA
544432,1.478122e-10,0.868,2.6e-16,1.058
544466,1.387059e-10,0.925,2.6e-16,1.058
544478,1.975651e-10,0.65,1.3e-16,2.116
544589,5.35207e-11,2.4000000000000004,9.21375e-18,29.856
544599,9.75694e-11,1.32,1.75e-18,157.17600000000002
544631,4.507184e-10,0.28800000000000003,1.086e-14,0.024
544659,1.826926e-10,0.708,0,NA
544676,1.822154e-10,0.708,4.3e-16,0.648
544687,1.330399e-10,0.96,0,NA
544724,4.570363e-10,0.276,2.1190001e-16,1.296
544787,2.28508e-11,5.6160000000000005,1.75e-18,157.17600000000002
539404,2.513306e-10,0.516,0,NA
544850,1.76505e-11,7.272,1.5925e-18,172.704
544957,3.15291e-10,0.40800000000000003,1.43e-15,0.192
544967,2.27908e-10,0.563,1.3e-16,2.116
545030,7.60495e-11,1.6919999999999997,0,NA
545058,2.800237e-10,0.45599999999999996,1.1375e-17,24.168
545086,1.480905e-10,0.8639999999999999,4.4137501e-16,0.624
545157,3.782801e-10,0.336,8.59375e-17,3.192
545158,1.41913e-10,0.8999999999999999,0,NA
545169,1.167899e-10,1.099,4.862812e-16,0.566
545187,6.73036e-11,1.908,1.365e-16,2.016
545188,1.239025e-10,1.032,1.4122063e-16,1.944
545255,6.296078e-10,0.20400000000000001,8.26955017e-15,0.024
545342,2.113836e-10,0.612,7.39375e-17,3.7199999999999998
545358,1.08432e-10,1.1880000000000002,4.3e-16,0.648
545374,4.933215e-10,0.264,1.1375e-17,24.168
545375,1.279616e-10,1.003,1.3162663e-16,2.09
545388,4.287446e-10,0.30000000000000004,9.3989998e-16,0.28800000000000003
545404,2.443049e-10,0.528,0,NA
545420,1.096488e-10,1.1760000000000002,1.8746e-17,14.664
545421,3.28716e-10,0.396,1.1375e-17,24.168
545435,3.662646e-10,0.34800000000000003,1.29e-15,0.21599999999999997
545484,2.153636e-10,0.6000000000000001,0,NA
545545,1.40655e-11,9.120000000000001,0,NA
545597,3.175967e-10,0.40800000000000003,0,NA
545598,3.164985e-10,0.40800000000000003,1.365e-16,2.016
545613,2.814612e-10,0.4560166666666667,2.0393749e-16,1.34865
545614,1.568391e-10,0.8160000000000001,5.0393749e-16,0.552
545642,1.273363e-10,1.008,7.58160034e-15,0.048
545674,2.289317e-10,0.5640000000000001,9.1059372e-16,0.312
545709,2.16455e-11,5.928,0,NA
545729,7.2394e-11,1.7759999999999998,1.2e-17,22.919999999999998
545750,1.772973e-10,0.724,3.7540497e-16,0.733
545764,2.207784e-10,0.5760000000000001,4.3e-16,0.648
545824,2.763793e-10,0.46799999999999997,3.9487499e-16,0.6960000000000001
545867,1.410419e-10,0.9119999999999999,4.3e-16,0.648
545882,4.41876e-11,2.904,5.068818e-17,5.424
545884,3.53442e-11,3.631,4.906068e-17,5.606
545885,1.25931e-11,10.187999999999999,0,NA
545906,9.59108e-11,1.338,5.7175e-18,48.096000000000004
545907,4.82152e-11,2.664,1.75e-18,157.17600000000002
546014,3.646659e-10,0.34800000000000003,7.39375e-17,3.7199999999999998
546031,5.894145e-10,0.21599999999999997,0,NA
546100,1.941156e-10,0.66,0,NA
534293,1.121524e-10,1.144,1.8175625e-16,1.513
546166,2.4332e-10,0.528,7.56875e-17,3.6239999999999997
546228,9.73226e-11,1.319,1.629056e-17,16.883
546237,8.36143e-11,1.536,1.4787499e-16,1.8479999999999999
546238,1.433278e-10,0.8999999999999999,4.3e-16,0.648
546239,1.40929e-10,0.9119999999999999,4.3e-16,0.648
546249,2.125531e-10,0.6000000000000001,4.4200001e-16,0.624
546250,1.334885e-10,0.962,1.8189276e-16,1.512
546255,8.65531e-11,1.488,0,NA
546257,1.727108e-10,0.744,4.4137501e-16,0.624
546259,2.092472e-10,0.612,3.0800247e-16,0.8879999999999999
546260,3.171635e-10,0.40800000000000003,1.43e-15,0.192
546261,2.795403e-10,0.45915,2.6e-16,1.05785
546348,9.30717e-11,1.3800000000000001,0,NA
546349,3.28506e-10,0.3907166666666667,3.9e-16,0.7052333333333334
546476,1.037381e-10,1.236,1.365e-19,2014.944
546502,1.032191e-10,1.248,7.39375e-17,3.7199999999999998
546590,1.768925e-10,0.72,4.3e-16,0.648
546607,1.305133e-10,0.984,8.59375e-17,3.192
546613,1.511957e-10,0.8519999999999999,7.39375e-17,3.7199999999999998
546614,9.65225e-11,1.33,1.3e-16,2.116
546631,4.036688e-10,0.312,7.39375e-17,3.7199999999999998
546699,2.45134e-11,5.232,0,NA
546758,2.12412e-10,0.604,5.7200001e-16,0.481
546762,2.197782e-10,0.5880000000000001,7.8422501e-16,0.36
546763,1.437131e-10,0.8879999999999999,0,NA
546809,1.408932e-10,0.9119999999999999,0,NA
546825,3.004324e-10,0.43199999999999994,0,NA
546830,7.31807e-11,1.754,1.3e-16,2.116
546833,5.168417e-10,0.252,2.07393753e-15,0.14400000000000002
546859,4.645642e-10,0.276,9.9650002e-16,0.28800000000000003
546860,1.277229e-10,1.008,0,NA
546920,7.31227e-11,1.7519999999999998,0,NA
546921,2.283738e-10,0.5640000000000001,8.7182999e-16,0.312
546952,2.475991e-10,0.516,5.0459373e-16,0.552
546968,7.87356e-11,1.6320000000000001,2.5025e-19,1099.056
547012,3.70892e-10,0.34800000000000003,8.6e-16,0.312
547027,1.137306e-10,1.1280000000000001,7.39375e-17,3.7199999999999998
547059,8.31673e-11,1.548,1.2e-17,22.919999999999998
547067,3.5228e-11,3.6479999999999997,0,NA
547075,2.040937e-10,0.629,5.6875e-18,48.36
547120,2.819491e-10,0.45599999999999996,1.29e-15,0.21599999999999997
547184,9.88299e-11,1.299,5.7175e-18,48.096000000000004
547220,7.28975e-11,1.7639999999999998,2e-16,1.368
547243,2.17915e-11,5.8919999999999995,3e-20,9168
547283,4.26184e-11,3.012,2.45e-19,1122.6
547306,8.98455e-11,1.428,7.39375e-17,3.7199999999999998
547401,1.061339e-10,1.2120000000000002,1.2e-17,22.919999999999998
547409,1.135078e-10,1.1280000000000001,1.1375e-17,24.168
547463,7.84735e-11,1.6320000000000001,1.183e-17,23.256
547518,1.634857e-10,0.78,2.9574999e-16,0.9359999999999999
547593,6.49777e-11,1.98,1.2e-17,22.919999999999998
547612,1.47667e-11,8.687999999999999,0,NA
547625,2.142636e-10,0.6000000000000001,4.5382999e-16,0.6000000000000001
547700,2.027332e-10,0.636,0,NA
547746,2.370271e-10,0.54,7.39375e-17,3.7199999999999998
547769,1.127191e-10,1.1400000000000001,7.39375e-17,3.7199999999999998
547789,1.490744e-10,0.8639999999999999,4.3e-16,0.648
547806,1.950925e-10,0.66,7.39375e-17,3.7199999999999998
547815,2.814991e-10,0.45599999999999996,3.42225e-16,0.792
537102,4.8845e-11,2.628,0,NA
547835,1.101973e-10,1.165,1.37875e-17,19.948
547849,3.037109e-10,0.42000000000000004,4.3e-16,0.648
689712,8.75556e-11,1.464,0,NA
689717,7.13427e-11,1.7999999999999998,5.265e-17,5.232
689723,4.799885e-10,0.264,8.8724998e-16,0.312
689724,2.80583e-10,0.45599999999999996,0,NA
689728,1.11273e-10,1.1520000000000001,1.2e-17,22.919999999999998
689729,1.412197e-10,0.9119999999999999,4.4137501e-16,0.624
525831,1.090893e-10,1.1760000000000002,7.882306e-17,3.4799999999999995
542323,3.11555e-11,4.1160000000000005,5.1597e-18,53.304
689732,2.058642e-10,0.624,0,NA
689736,1.118202e-10,1.1520000000000001,1.2e-17,22.919999999999998
689745,2.995558e-10,0.43199999999999994,0,NA
689747,9.23165e-11,1.3920000000000001,1.2e-17,22.919999999999998
689755,1.476176e-10,0.8639999999999999,7.39375e-17,3.7199999999999998
689756,1.290564e-10,0.996,5.265e-17,5.232
689759,3.136066e-10,0.40800000000000003,1.4875e-17,18.48
689761,1.219861e-10,1.056,1.1375e-17,24.168
689776,2.717404e-10,0.46799999999999997,0,NA
689777,1.684075e-10,0.768,0,NA
689778,3.272264e-10,0.39225,1.535625e-16,1.7910666666666666
526866,3.978443e-10,0.324,1.29e-15,0.21599999999999997
526867,3.104944e-10,0.40800000000000003,8.6e-16,0.312
547897,3.257625e-10,0.396,1.1375e-17,24.168
689788,1.345184e-10,0.96,1.1375e-17,24.168
689789,1.873884e-10,0.684,5.0393749e-16,0.552
689791,1.36234e-10,0.948,2.29839996e-15,0.12
689818,4.060962e-10,0.312,1.346875e-16,2.04
689799,3.203154e-10,0.396,0,NA
689812,6.82183e-11,1.884,1.75e-18,157.17600000000002
689814,1.063867e-10,1.206,6.825e-17,4.03
689821,6.57298e-11,1.956,7.56875e-17,3.6239999999999997
689825,1.785855e-10,0.72,8.59375e-17,3.192
527218,1.076988e-10,1.1880000000000002,3.696875e-16,0.744
689828,6.396889e-10,0.20400000000000001,0,NA
689838,1.316041e-10,0.975,1.3162663e-16,2.09
527220,6.122169e-10,0.20965,3.04337494e-15,0.09036666666666666
527221,1.5985799999999999e-10,0.803,1.1475e-17,23.969
689845,3.008123e-10,0.43199999999999994,1e-14,0.024
689849,1.93656e-10,0.66,0,NA
689854,1.462668e-10,0.8759999999999999,2.3375e-17,11.76
689855,9.76912e-11,1.314,8.75e-19,314.328
547930,7.222e-11,1.7759999999999998,7.39375e-17,3.7199999999999998
689860,5.32064e-11,2.412,0,NA
693975,8.61329e-11,1.49,1.3e-16,2.116
689865,1.085529e-10,1.1880000000000002,2.1e-17,13.104000000000001
689873,1.146114e-10,1.116,7.39375e-17,3.7199999999999998
56982,1.085465e-10,1.1880000000000002,8.59375e-17,3.192
689886,2.031985e-10,0.636,2.1137501e-16,1.296
689888,1.85654e-10,0.6960000000000001,6.4025e-17,4.295999999999999
691275,2.422558e-10,0.528,1.1375e-17,24.168
649028,1.43358e-11,8.952,0,NA
616791,2.572965e-10,0.504,0,NA
689925,1.321971e-10,0.971,1.8189276e-16,1.512
689927,2.120625e-10,0.6000000000000001,1.4787499e-16,1.8479999999999999
542357,3.405357e-10,0.372,5.7790497e-16,0.48
689932,8.18836e-11,1.572,1.2e-17,22.919999999999998
689933,3.584202e-10,0.36,1.36393753e-15,0.192
689934,1.938782e-10,0.66,0,NA
689947,1.112478e-10,1.1520000000000001,3.869775e-17,7.103999999999999
689962,3.011168e-10,0.43199999999999994,8.8400002e-16,0.312
689967,3.353891e-10,0.384,1.30199997e-15,0.21599999999999997
57066,3.465676e-10,0.372,4.5099998e-16,0.6000000000000001
57067,8.82322e-11,1.452,5.5453121e-16,0.504
689978,8.02303e-11,1.6,6.825e-17,4.03
689979,3.353891e-10,0.384,1.30199997e-15,0.21599999999999997
527298,1.882032e-10,0.684,9.1059372e-16,0.312
547942,3.279511e-10,0.396,3.42225e-16,0.792
650894,2.158129e-10,0.6000000000000001,8.7137497e-16,0.312
689993,8.4671e-11,1.512,1.2e-17,22.919999999999998
689994,2.434414e-10,0.528,0,NA
689997,1.6736e-10,0.768,2.1e-17,13.104000000000001
689998,4.15083e-11,3.096,1.0952499e-16,2.52
690005,2.230448e-10,0.5760000000000001,0,NA
527331,1.706111e-10,0.756,1.4787499e-16,1.8479999999999999
547946,2.88658e-10,0.44399999999999995,4.3e-16,0.648
690024,3.110919e-10,0.40800000000000003,7.39375e-17,3.7199999999999998
22194,1.052106e-10,1.224,4.8059372e-16,0.5760000000000001
690030,5.7355e-11,2.232,0,NA
22195,4.63468e-11,2.7720000000000002,0,NA
547949,3.518314e-10,0.36,3.2e-16,0.8639999999999999
690034,1.390722e-10,0.9239999999999999,2.6324999e-16,1.056
690040,2.984151e-10,0.43199999999999994,1.63e-15,0.168
690042,9.10258e-11,1.416,5.44e-17,5.064
690048,2.625958e-10,0.492,0,NA
548194,2.439842e-10,0.528,9.8453125e-16,0.28800000000000003
547958,4.962623e-10,0.2586333333333333,6.5525e-17,4.1974833333333335
690054,3.055622e-10,0.42000000000000004,1e-14,0.024
548195,1.297574e-10,0.984,1.1375e-17,24.168
690062,3.06801e-10,0.42000000000000004,1.1375e-17,24.168
690072,8.25278e-11,1.56,2.45e-17,11.232000000000001
690076,2.675321e-10,0.48,7.0393753e-16,0.384
690078,3.010726e-10,0.43199999999999994,4.3e-16,0.648
690086,1.274576e-10,1.008,4.4137501e-16,0.624
690089,2.959169e-10,0.43199999999999994,7.7222504e-16,0.36
690101,5.73255e-11,2.2439999999999998,7.39375e-17,3.7199999999999998
690113,8.32013e-11,1.548,3.42225e-16,0.792
690126,2.515982e-10,0.516,4.8059372e-16,0.5760000000000001
690127,3.694736e-10,0.34800000000000003,7.39375e-17,3.7199999999999998
528216,3.48697e-11,3.684,7.39375e-17,3.7199999999999998
528217,1.397471e-10,0.9239999999999999,4.3e-16,0.648
690146,1.785855e-10,0.72,8.59375e-17,3.192
690150,1.82075e-10,0.708,0,NA
57127,8.578e-11,1.5,0,NA
57129,1.530436e-10,0.8400000000000001,6.8875e-17,3.984
690156,1.06476e-11,12.059999999999999,0,NA
690165,2.559083e-10,0.504,9.1264999e-16,0.312
57165,1.771879e-10,0.72,0,NA
690189,1.278597e-10,1.004,1.41375e-16,1.945
690196,1.582279e-10,0.811,2.0393749e-16,1.349
528278,1.42797e-10,0.899,2.6003e-16,1.058
690211,1.694979e-10,0.756,7.39375e-17,3.7199999999999998
690215,3.405875e-10,0.372,1.75e-18,157.17600000000002
690221,2.915699e-10,0.44399999999999995,5.265e-17,5.232
690223,5.44748e-11,2.3520000000000003,1.1375e-17,24.168
690224,1.510342e-10,0.8519999999999999,7.39375e-17,3.7199999999999998
690235,2.738865e-10,0.46799999999999997,2.1e-17,13.104000000000001
690238,2.009452e-10,0.636,9.1059372e-16,0.312
22235,7.74604e-11,1.6560000000000001,1.05e-17,26.183999999999997
668732,2.938234e-10,0.43199999999999994,2.1e-17,13.104000000000001
690242,5.48449e-11,2.34,5.6875e-18,48.36
690255,2.17832e-11,5.8919999999999995,0,NA
690257,3.64276e-11,3.5279999999999996,0,NA
528279,1.980022e-10,0.648,1.357475e-16,2.026
704995,2.832466e-10,0.45315,5.2e-16,0.5289166666666667
690144,1.925815e-10,0.672,0,NA
690259,3.698748e-10,0.34800000000000003,7.39375e-17,3.7199999999999998
690260,2.335158e-10,0.552,0,NA
548002,4.181837e-10,0.312,2.06e-15,0.14400000000000002
690270,4.641414e-10,0.276,4.4362499e-16,0.624
690279,1.25789e-11,10.2,0,NA
690283,1.116192e-10,1.1520000000000001,0,NA
690289,1.950567e-10,0.66,5.0393749e-16,0.552
690291,1.328238e-10,0.972,0,NA
690294,1.304589e-10,0.984,7.39375e-17,3.7199999999999998
690296,1.398935e-10,0.9119999999999999,1.4787499e-16,1.8479999999999999
690297,1.080642e-10,1.1880000000000002,0,NA
690306,1.140788e-10,1.125,1.3e-16,2.116
690312,3.155618e-10,0.40800000000000003,0,NA
690314,1.008522e-10,1.273,8.75e-19,314.328
690330,2.039435e-10,0.624,0,NA
690337,3.719728e-10,0.34800000000000003,7.39375e-17,3.7199999999999998
690338,2.072906e-10,0.624,1.65347e-17,16.631999999999998
548021,1.297415e-10,0.989,1.05e-17,26.183999999999997
548022,2.330755e-10,0.552,3.2174999e-16,0.8639999999999999
690354,3.403008e-10,0.37716666666666665,1.535625e-16,1.7910666666666666
690357,4.725518e-10,0.276,7.7222504e-16,0.36
690359,3.76269e-10,0.336,2.5514999e-16,1.08
690361,2.171316e-10,0.591,1.41375e-16,1.945
690362,6.1785e-12,20.772000000000002,0,NA
534342,1.605785e-10,0.799,2.0571751e-16,1.337
528512,2.52692e-10,0.504,3.5360001e-16,0.768
690365,1.785855e-10,0.72,8.59375e-17,3.192
690366,2.123896e-10,0.6000000000000001,8.75e-18,31.44
690369,7.01776e-11,1.8239999999999998,1.2e-17,22.919999999999998
690377,4.981383e-10,0.252,0,NA
690378,7.17493e-11,1.7879999999999998,0,NA
690382,1.112186e-10,1.1520000000000001,4.3e-16,0.648
690389,1.203973e-10,1.068,7.39375e-17,3.7199999999999998
690390,5.00592e-11,2.568,0,NA
690392,1.82882e-10,0.6960000000000001,0,NA
690405,6.58345e-11,1.944,1.1375e-17,24.168
690406,6.06167e-11,2.112,0,NA
540348,2.241332e-10,0.5760000000000001,6.9324997e-16,0.40800000000000003
690419,2.0452e-10,0.624,0,NA
690441,1.366772e-10,0.9359999999999999,5.0393749e-16,0.552
548027,1.134676e-10,1.1280000000000001,7.39375e-17,3.7199999999999998
690449,1.514557e-10,0.8519999999999999,4.3e-16,0.648
690453,5.13624e-11,2.496,1.1375e-17,24.168
690458,1.09059e-10,1.1760000000000002,3.42225e-16,0.792
690462,5.216119e-10,0.252,0,NA
690469,2.311848e-10,0.552,0,NA
22314,3.388e-12,37.884,0,NA
22317,2.244894e-10,0.5760000000000001,0,NA
690491,2.1250809999999999e-10,0.6000000000000001,0,NA
690501,1.971561e-10,0.648,1.1375e-17,24.168
690504,1.398215e-10,0.9119999999999999,4.4200001e-16,0.624
690511,1.412058e-10,0.9119999999999999,7.56875e-17,3.6239999999999997
690512,3.434925e-10,0.372,1.29e-15,0.21599999999999997
690515,4.50927e-11,2.844,0,NA
690517,3.277337e-10,0.396,8.2281876e-16,0.336
690522,2.469609e-10,0.516,9.1264999e-16,0.312
690523,8.909e-11,1.44,0,NA
57587,2.066229e-10,0.624,0,NA
690532,2.327739e-10,0.552,0,NA
690538,2.833353e-10,0.45599999999999996,5.6875e-17,4.824
690542,9.02684e-11,1.416,3.5360001e-16,0.768
690545,3.971657e-10,0.32316666666666666,5.3549999e-16,0.5136166666666667
57629,1.61901e-10,0.792,7.56875e-17,3.6239999999999997
690553,5.216e-11,2.46,0,NA
690555,1.044269e-10,1.224,0,NA
690563,2.890752e-10,0.44399999999999995,1.75e-18,157.17600000000002
548038,3.084007e-10,0.42000000000000004,8.6e-16,0.312
548039,1.605446e-10,0.804,2.7393749e-16,1.008
690571,9.01223e-11,1.428,1.1375e-17,24.168
690576,7.07108e-11,1.8119999999999998,3.5e-18,78.576
528589,2.262187e-10,0.5640000000000001,1.34059372e-15,0.21599999999999997
528592,4.496668e-10,0.28800000000000003,3.08446228e-15,0.096
690584,1.309348e-10,0.984,0,NA
690585,1.92764e-10,0.66,8.59375e-17,3.192
690586,8.237554e-10,0.15581666666666666,5.0586246e-16,0.5437
690592,2.342054e-10,0.552,0,NA
690596,3.096169e-10,0.42000000000000004,8.6e-16,0.312
690602,1.022939e-10,1.26,0,NA
690605,1.39283e-10,0.9239999999999999,8.1e-18,33.96
690608,2.0098e-10,0.636,0,NA
690610,2.22807e-11,5.76,0,NA
690613,1.827648e-10,0.708,5.44e-17,5.064
690615,1.942234e-10,0.66,0,NA
690621,1.7262e-10,0.744,8.59375e-17,3.192
42485,1.126121e-10,1.1400000000000001,4.3e-16,0.648
690630,1.106773e-10,1.1640000000000001,0,NA
690632,1.188159e-10,1.08,0,NA
690639,2.402421e-10,0.54,8.70625e-17,3.168
690641,1.290546e-10,0.996,1.2e-17,22.919999999999998
690646,3.52916e-11,3.636,8.53125e-17,3.216
690659,1.283207e-10,1,1.41375e-16,1.945
690665,2.505488e-10,0.516,1.70393753e-15,0.168
690666,9.40137e-11,1.365,5.7175e-18,48.096000000000004
690670,3.028499e-10,0.42000000000000004,0,NA
690683,4.57631e-11,2.8080000000000003,1.1375e-17,24.168
690688,4.81164e-11,2.664,0,NA
22553,3.84237e-11,3.3360000000000003,0,NA
690691,1.930334e-10,0.66,4.9196873e-16,0.552
690693,7.67149e-11,1.6680000000000001,0,NA
690694,1.905785e-10,0.672,6.4025e-17,4.295999999999999
690700,6.10044e-11,2.0999999999999996,1.1375e-17,24.168
690704,3.06134e-10,0.42000000000000004,5.25e-16,0.528
690709,1.285938e-10,0.996,7.39375e-17,3.7199999999999998
559620,1.220224e-10,1.052,1.478425e-16,1.86
690715,8.23347e-11,1.56,0,NA
690730,1.397075e-10,0.9239999999999999,0,NA
690735,3.48879e-11,3.684,0,NA
690739,1.325201e-10,0.972,7.39375e-17,3.7199999999999998
690759,2.412989e-10,0.528,5.4461872e-16,0.504
690786,3.70134e-11,3.468,0,NA
530210,2.828952e-10,0.45370000000000005,1.3e-16,2.1156833333333336
690803,8.33562e-11,1.536,1.3125e-17,20.951999999999998
690804,1.922876e-10,0.672,3.371875e-16,0.8160000000000001
690811,1.363819e-10,0.941,1.3e-16,2.116
690816,3.634573e-10,0.34800000000000003,5.495e-18,50.06399999999999
690818,1.302069e-10,0.984,7.39375e-17,3.7199999999999998
690819,1.137359e-10,1.1280000000000001,1.365e-16,2.016
690826,1.761234e-10,0.729,2.84375e-17,9.672
690840,1.74022e-10,0.732,4.8059372e-16,0.5760000000000001
690845,3.100009e-10,0.42000000000000004,0,NA
690847,2.330158e-10,0.552,0,NA
690854,1.33833e-10,0.96,1.3195e-17,20.856
690857,7.06024e-11,1.8119999999999998,7.39375e-17,3.7199999999999998
690872,2.141698e-10,0.6000000000000001,0,NA
690880,1.87067e-10,0.684,6.4025e-17,4.295999999999999
534386,3.325675e-10,0.384,3.6560001e-16,0.744
690892,8.97776e-11,1.428,1.3125e-17,20.951999999999998
690897,7.48003e-11,1.7159999999999997,2e-16,1.368
690902,2.379089e-10,0.54,0,NA
690903,1.135498e-10,1.13,6.256249e-17,4.396
690905,2.333247e-10,0.552,7.39375e-17,3.7199999999999998
690910,1.967486e-10,0.648,7.39375e-17,3.7199999999999998
