molecule_id,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,aromatic_rings_count,fractioncsp3,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
58921,37.3,4,1,1,0,0.83,20,116.16,1.65,0,FALSE
58923,37.3,1,1,1,0,0.75,14,88.11,0.73,0,FALSE
58929,86.99,3,5,3,0,0.75,55,350.46,1.96,3,FALSE
58937,40.46,1,2,2,1,0.14,17,124.14,0.88,1,FALSE
59032,149.07,2,9,6,3,0,39,372.29,3.61,4,FALSE
58952,37.3,7,1,1,0,0.89,29,158.24,2.82,0,FALSE
58980,239.22,10,14,10,0,0.95,128,801.02,1.12,6,TRUE
59039,132.13,4,7,4,0,0.7,79,514.66,3.62,4,FALSE
59042,97.99,3,4,4,1,0.22,24,198.17,0.09,1,FALSE
59051,30.49,0,3,1,2,0.29,35,265.31,2.83,5,FALSE
59130,348.58,9,21,13,3,0.55,94,772.66,-4.21,6,TRUE
59157,223.04,8,15,4,1,0.64,130,999.94,7.07,8,TRUE
59219,221.81,7,11,8,2,0.2,70,595.53,1.75,5,TRUE
59294,73.32,1,3,3,3,0,26,227.22,2.54,3,FALSE
59459,20.23,2,1,1,0,1,18,88.15,1.02,0,FALSE
59497,147.24,8,8,3,2,0.49,91,657.2,6.18,3,FALSE
59640,133.47,15,5,4,2,0.32,64,466.54,1.59,2,FALSE
59664,71.36,4,5,1,1,0.46,54,382.46,3.13,4,FALSE
59731,61.86,4,8,0,4,0.37,88,622.76,7.16,8,FALSE
59745,17.07,4,1,0,0,0.73,30,166.26,3.1,1,FALSE
59780,37.3,2,2,1,0,0.9,80,440.71,7.2,5,FALSE
59783,315.21,9,19,12,0,0.94,145,959.13,-0.89,8,TRUE
59787,72.83,8,5,1,0,0.84,102,584.88,8.73,4,FALSE
59789,278.66,8,17,10,3,0.46,77,640.55,-2.41,5,TRUE
59790,167.53,9,11,6,2,0.54,71,522.55,0.13,4,TRUE
59791,209.76,8,12,9,8,0.11,110,906.94,11,11,FALSE
59793,377.42,4,22,13,4,0.18,82,786.56,0.68,6,FALSE
59818,195.6,6,11,7,0,0.93,119,750.97,3.52,7,TRUE
59795,307.75,5,17,13,5,0.16,84,746.63,3.68,7,FALSE
59807,74.22,3,6,1,0,0.86,59,380.48,4.05,5,FALSE
59811,118.22,5,5,5,0,0.89,77,464.64,3.37,4,FALSE
59838,111.52,13,8,2,4,0.24,76,570.64,5.85,4,FALSE
59842,139.21,7,11,2,2,0.47,77,572.61,4.76,4,FALSE
59843,20.23,4,1,1,0,0.23,28,186.25,2.06,0,FALSE
59845,133.14,10,10,3,3,0.3,65,512.51,3.65,4,FALSE
59849,94.83,6,5,3,1,0.67,95,566.82,9.72,6,FALSE
59851,26.3,7,2,0,1,0.76,96,544.86,10.28,6,FALSE
59895,57.53,5,3,2,0,0.9,83,458.73,6.71,4,FALSE
63105,87.92,4,2,4,0,0.8,23,130.19,-0.79,0,FALSE
59880,166.14,2,10,6,4,0.17,62,542.5,3.99,7,FALSE
59885,340.42,13,19,11,4,0.33,99,843.72,-0.15,6,TRUE
59888,99.38,9,6,4,0,0.89,101,576.86,6.02,4,TRUE
59893,54.37,2,3,1,0,0.87,79,454.7,6.38,5,FALSE
59896,136.3,3,10,4,3,0.27,66,546.53,3.95,7,FALSE
59900,144.9,13,14,0,4,0.38,102,774.82,6.56,6,FALSE
59902,161.21,9,11,4,0,0.83,70,488.53,-0.16,3,TRUE
59906,102.29,4,7,2,1,0.6,75,510.63,4.03,5,FALSE
59915,91.67,0,5,1,1,0.61,69,491.59,3.86,8,FALSE
59917,404.04,22,19,10,0,0.78,132,993.06,-2.8,5,TRUE
59921,85.22,2,6,2,1,0.55,83,536.71,6.65,4,FALSE
59927,333.67,10,21,12,0,0.94,157,1045.22,-0.76,9,TRUE
59933,171.07,4,9,8,6,0.14,83,680.71,7.76,9,FALSE
59934,301.05,9,19,10,0,0.92,146,971.14,-0.03,8,TRUE
59937,58.92,2,4,2,2,0.7,100,600.88,10.11,7,FALSE
59945,59.06,6,4,1,0,0.56,65,400.56,5.21,2,FALSE
59953,139.84,5,8,6,0,0.92,78,484.63,1.1,4,TRUE
59958,0,4,0,0,0,0.64,29,150.26,3.7,1,FALSE
59959,89.52,8,8,0,0,0.88,98,671.71,7.13,4,FALSE
59981,165.89,5,11,3,0,0.64,79,552.62,2.03,2,FALSE
59989,125.68,8,8,4,0,0.86,102,618.85,4.92,5,TRUE
59993,247.06,6,14,10,2,0.52,73,580.54,-3.42,5,TRUE
59998,85.22,7,6,2,0,0.85,94,558.8,5.85,5,FALSE
60003,57.53,2,2,2,0,0.9,81,456.71,7.09,5,FALSE
60004,188.51,5,12,6,3,0.35,59,492.43,0.8,4,TRUE
60012,66.9,5,4,1,0,0.87,80,470.69,6.05,5,FALSE
60016,111.52,2,8,2,0,0.68,73,534.61,3.62,9,FALSE
60017,219.74,5,13,8,3,0.32,57,494.41,-0.53,4,TRUE
60031,116.45,26,7,4,0,0.91,106,596.89,7.06,2,FALSE
60032,80.92,5,4,4,0,0.93,80,448.69,4.55,4,FALSE
60037,142.53,1,8,2,1,0.54,75,527.62,3.37,3,FALSE
60465,38.83,10,3,0,0,0.72,47,290.4,3.12,1,FALSE
60043,86.75,4,7,1,0,0.9,81,516.68,4.3,7,TRUE
60045,140.73,7,11,0,1,0.63,79,574.62,3.16,4,FALSE
60243,122.16,5,8,3,1,0.57,75,523.63,3.29,5,FALSE
60250,256.29,7,15,10,2,0.52,74,596.54,-3.49,5,TRUE
60253,208.1,3,12,6,5,0.03,62,594.48,4.08,7,FALSE
60281,377.04,16,23,12,0,0.94,157,1099.25,-1.53,8,TRUE
60288,173.97,14,14,3,1,0.84,129,835.04,4.41,7,FALSE
60289,233.65,7,13,7,3,0.29,60,534.43,-0.22,4,TRUE
60294,223.64,15,10,5,1,0.74,109,740.89,4.13,6,FALSE
60295,49.69,0,3,2,1,0.78,70,412.61,6.02,5,FALSE
60333,99.28,4,8,1,0,0.9,80,530.66,3.43,8,TRUE
60334,86.99,0,5,3,0,0.85,53,348.44,1.4,6,FALSE
60335,66.63,2,4,2,5,0.09,44,355.4,4.84,5,FALSE
60357,66.76,0,4,2,0,0.8,41,266.34,1.26,3,FALSE
60363,137.96,3,10,1,0,0.69,70,540.99,1.99,4,FALSE
60377,219.1,13,12,7,5,0.36,93,702.75,7.99,5,FALSE
60382,57.53,5,2,2,0,0.83,81,456.71,7.4,4,FALSE
60394,99.13,3,7,1,0,0.69,74,498.62,3.9,5,FALSE
60399,142.75,4,9,4,0,0.81,60,426.46,-0.71,4,TRUE
60406,150.59,1,9,4,0,0.77,61,438.47,-0.52,4,FALSE
60407,95.97,6,7,0,1,0.53,83,562.7,6.03,4,FALSE
60409,216.22,12,12,5,1,0.48,74,579.56,-2.3,3,TRUE
60421,159.53,7,5,6,1,0.31,42,512.18,0.96,2,FALSE
60424,81.43,3,6,1,1,0.59,54,386.44,3.29,5,FALSE
60427,121.77,7,7,2,3,0.25,59,463.49,2.74,4,FALSE
60428,262.36,10,16,9,2,0.45,79,638.58,-1.38,4,TRUE
60433,218.99,8,13,9,2,0.46,71,552.53,-2.08,4,TRUE
60434,214.14,11,14,6,2,0.44,94,713.73,1.29,5,TRUE
60444,55.76,4,4,1,1,0.73,102,602.9,10.15,6,FALSE
60446,287.52,5,16,12,5,0.16,83,730.63,3.98,7,FALSE
60458,147.43,13,8,3,2,0.43,69,512.56,5.5,3,FALSE
60459,37.3,1,2,1,1,0.3,24,164.2,1.88,1,FALSE
60461,125.68,3,8,4,0,0.76,59,410.46,0.04,4,TRUE
60464,101.93,7,7,2,0,0.82,80,491.67,4.17,3,FALSE
60467,29.46,2,2,1,0,1,90,472.8,8.41,5,FALSE
60472,142.37,5,11,3,3,0.37,64,526.49,2.13,6,TRUE
60502,96.36,5,4,2,0,0.9,58,368.47,3.33,3,FALSE
60504,269.43,7,16,10,3,0.44,73,610.52,-2.42,5,TRUE
60506,158.3,10,10,6,0,0.81,67,448.51,-1.04,2,TRUE
60509,220.76,6,12,10,8,0.14,110,906.94,10.43,12,FALSE
60510,119.36,0,8,2,0,0.7,78,528.64,3.7,5,FALSE
60512,215.83,7,12,8,0,0.93,123,780.99,2.88,7,TRUE
60513,209.76,8,12,9,8,0.11,110,906.94,11,11,FALSE
60517,175.37,5,11,6,2,0.35,58,476.43,0.67,4,FALSE
60526,26.3,6,2,0,0,0.91,89,482.79,8.99,5,FALSE
60534,148.82,10,10,3,0,0.87,111,690.92,5.28,5,FALSE
60540,444.18,11,26,15,5,0.15,99,940.68,1.69,6,TRUE
60542,81.68,9,8,0,2,0.46,62,446.5,3.68,3,FALSE
60598,128.21,9,11,1,3,0.35,88,660.72,6.37,5,FALSE
60601,151.98,4,10,4,0,0.86,81,550.65,1.36,6,FALSE
60604,207.74,12,14,5,1,0.59,88,650.67,0.92,4,TRUE
60608,79.9,3,5,2,2,0.55,70,464.6,5.12,5,FALSE
60624,57.53,1,2,2,0,0.9,81,456.71,7.09,5,FALSE
60625,69.67,1,5,0,0,0.74,46,330.38,1.69,5,FALSE
60627,69.67,1,5,0,0,0.74,46,330.38,1.69,5,FALSE
60633,450.25,2,27,14,4,0.22,96,952.65,-1.1,9,FALSE
60634,52.99,5,3,2,0,0.79,73,426.64,5.58,5,FALSE
60646,264.5,9,17,8,3,0.47,81,666.59,-1.55,5,TRUE
60649,53.99,4,5,0,0,0.73,69,430.59,5.52,4,FALSE
60650,158.3,6,10,6,1,0.67,54,402.4,-2.53,3,TRUE
60654,167.53,9,11,6,2,0.46,69,520.53,0.45,4,TRUE
60659,97.74,7,6,1,0,0.88,88,530.75,5.72,4,FALSE
64006,79.15,5,5,3,1,0.46,32,228.24,0.31,1,FALSE
60660,95.84,10,8,2,3,0.33,65,482.53,4.24,4,FALSE
60662,72.86,3,8,1,4,0.35,85,608.73,6.86,7,FALSE
60674,184.6,6,12,6,2,0.44,61,494.45,-0.35,4,TRUE
60680,118.12,3,8,2,0,0.8,54,394.42,0.09,5,FALSE
60684,139.84,4,8,6,4,0.07,58,486.48,5.34,5,FALSE
60692,46.53,2,3,1,0,0.96,59,346.51,4.18,6,FALSE
60694,114.65,6,6,2,3,0.54,70,494.59,5.49,5,FALSE
60714,215.02,13,11,5,1,0.4,69,579.58,0.22,3,FALSE
60718,74.6,1,3,2,0,0.87,80,470.69,6.41,5,FALSE
60747,58.62,4,7,0,4,0.39,92,637.8,7.31,8,FALSE
60750,476.8,7,28,17,4,0.3,104,964.7,-2.14,7,TRUE
60775,96.97,4,4,2,1,0.17,20,206.09,0.7,1,FALSE
60782,195.6,7,12,7,1,0.54,66,544.94,-1.42,4,TRUE
60785,222.65,7,13,6,4,0.21,67,596.5,1.72,5,TRUE
60787,60.39,2,6,1,2,0.43,50,369.42,2.41,5,FALSE
60796,106.97,1,7,1,0,0.77,69,460.57,3.17,4,FALSE
60806,103.95,5,5,2,1,0.52,68,479.58,4.62,5,FALSE
60810,529.27,17,32,19,0,0.94,205,1427.54,-5.41,11,TRUE
60812,321.66,5,18,12,3,0.22,67,634.46,-0.61,6,FALSE
60823,75.61,9,7,1,2,0.48,60,418.49,3.4,3,FALSE
60825,176.9,8,12,5,1,0.56,67,522.5,-1.32,5,TRUE
60830,156.66,0,10,3,0,0.64,68,526.54,0.43,7,FALSE
60836,168.14,9,10,4,0,0.48,67,830.12,2.34,4,FALSE
60838,26.3,8,2,0,1,0.73,100,570.9,10.68,6,FALSE
60839,40.46,1,2,2,0,0.93,82,442.73,7,5,FALSE
60869,216.58,5,12,7,3,0.27,55,492.39,-0.14,4,TRUE
60852,78.9,3,6,0,0,0.68,58,390.48,3.35,3,FALSE
60857,108.36,8,8,1,1,0.66,84,556.7,5.32,4,FALSE
60858,29.46,5,2,1,0,0.94,85,456.76,7.79,5,FALSE
60860,37.3,2,2,1,0,0.9,80,440.71,7.2,5,FALSE
60861,63.6,1,4,1,0,0.83,59,372.51,3.81,5,FALSE
60863,231.34,12,10,6,1,0.72,102,700.83,2.95,5,FALSE
60876,158.68,5,8,7,0,0.89,82,510.67,1.07,4,FALSE
60877,399.59,11,23,16,7,0.25,132,1120.01,4.66,11,TRUE
60882,122.27,6,9,0,2,0.5,91,644.76,6.15,5,FALSE
60883,34.14,0,2,0,0,0.93,80,440.71,7.64,5,FALSE
60887,173.6,7,12,5,0,0.92,104,680.83,1.96,7,TRUE
60889,78.41,2,7,2,2,0.4,48,371.39,2.73,5,FALSE
60891,108.86,4,8,0,1,0.57,75,523.63,4.63,4,FALSE
60893,62.3,8,4,1,1,0.71,52,546.18,5.94,1,FALSE
60900,320.14,4,18,14,6,0.2,99,864.77,4.24,10,FALSE
60902,120.5,2,7,3,1,0.75,61,430.5,1.52,6,FALSE
60914,206.22,11,14,7,2,0.57,80,598.6,-0.37,4,TRUE
60919,175.12,6,12,3,1,0.64,87,630.69,2.02,5,FALSE
60923,182.96,7,12,3,2,0.5,94,692.76,3.21,5,FALSE
60928,150.21,5,11,3,0,0.76,114,730.94,5.26,5,TRUE
60931,91.59,4,6,2,1,0.7,90,554.77,7.06,4,FALSE
60932,351.09,11,19,10,1,0.58,163,1109.32,3.82,3,TRUE
60951,297.12,11,19,10,3,0.55,105,808.78,-1.47,6,TRUE
60957,232.9,10,13,8,0,0.84,79,564.58,-2.58,3,TRUE
60958,55.76,9,4,1,1,0.73,105,616.93,10.39,6,FALSE
60961,66.76,2,4,2,0,0.9,85,486.74,6.15,5,FALSE
60962,212.29,14,15,6,3,0.43,96,728.74,2.47,5,TRUE
60974,69.7,6,7,0,4,0.31,80,592.69,7.1,7,FALSE
60980,40.46,3,2,2,0,0.87,82,442.73,7.45,4,FALSE
60985,243.9,7,13,9,1,0.55,64,516.45,-3.17,3,TRUE
60988,38.69,0,3,1,0,1,74,416.65,5.79,6,FALSE
60992,77.38,4,6,2,0,1,90,668.55,6.59,4,FALSE
60995,209.76,2,12,9,4,0.2,66,576.51,2.79,7,FALSE
60998,169.3,7,10,7,0,0.94,97,610.79,1.46,6,TRUE
61003,125.82,2,8,3,0,0.8,56,396.44,0.08,4,FALSE
61006,26.3,6,2,0,0,0.9,85,456.76,8.25,4,FALSE
61011,58.64,5,4,1,0,0.8,83,484.73,5.51,4,FALSE
61014,94.83,2,5,3,0,0.8,53,348.44,1.25,4,FALSE
61019,180.05,10,11,5,3,0.21,68,552.53,3.02,3,FALSE
61022,273.73,8,18,8,3,0.53,92,736.68,-0.65,6,TRUE
61023,57.9,4,5,0,1,0.65,67,428.57,5.78,4,FALSE
61027,62.22,10,4,2,0,0.6,102,602.9,9.19,4,FALSE
61028,116.45,26,7,4,0,0.91,106,596.89,7.06,2,FALSE
61038,113.29,2,7,3,0,0.83,67,436.55,1.97,4,FALSE
69671,70.67,19,4,2,2,0.71,85,486.74,9.41,2,FALSE
61044,186.12,1,12,4,0,0.79,77,576.6,-0.38,7,FALSE
61056,54.37,5,2,1,0,0.8,79,454.7,7.75,4,FALSE
61061,186.12,2,12,4,0,0.79,77,576.6,-0.53,7,FALSE
61269,207.99,9,13,8,1,0.64,67,504.49,-3.22,3,TRUE
61078,236.81,5,14,8,4,0.21,66,584.49,1.76,5,TRUE
61079,226.45,7,17,1,2,0.57,108,823.85,2.86,6,FALSE
61081,78.9,45,6,0,0,0.64,158,887.38,17.14,0,FALSE
61083,86.69,3,8,1,2,0.38,50,399.4,2.58,5,FALSE
61085,79.39,9,3,2,1,0.61,79,493.69,6.85,4,FALSE
61089,104.06,16,6,3,0,0.83,100,586.85,6.85,4,FALSE
61094,82.06,4,6,1,1,0.5,74,516.63,6.06,7,FALSE
61097,119.36,5,7,2,1,0.55,90,628.76,6.94,8,FALSE
61099,29.46,2,2,1,0,1,87,458.77,7.87,5,FALSE
61100,118.22,2,5,5,0,0.97,86,506.72,4.23,5,FALSE
61141,258.43,7,16,9,3,0.46,76,624.55,-1.38,5,TRUE
61146,156.66,5,10,3,1,0.61,81,572.65,2.38,4,FALSE
61151,79.9,2,5,2,2,0.59,66,438.56,4.85,5,FALSE
61152,192.19,7,12,3,0,0.74,76,568.57,0,4,FALSE
61156,60.69,1,3,3,0,0.93,83,458.73,6.11,5,FALSE
61166,104.06,2,6,3,0,0.82,60,392.49,1.61,4,FALSE
61168,40.46,1,2,2,0,0.93,82,442.73,7,5,FALSE
61172,99.13,5,7,1,0,0.85,90,558.76,5.91,5,FALSE
61178,167.03,9,13,0,2,0.51,92,694.73,4,5,FALSE
61184,221.9,7,14,7,0,0.89,101,696.79,-0.54,7,TRUE
61193,0,14,0,0,0,0.79,55,264.5,7.21,0,FALSE
61202,189.17,28,10,8,0,0.91,113,661.92,3.38,1,TRUE
61208,83.83,3,5,2,0,0.93,80,474.68,4.91,5,FALSE
61211,52.6,2,4,0,0,0.86,77,456.67,6.62,5,FALSE
61213,351.12,2,20,13,3,0.22,69,666.45,-0.89,5,FALSE
61222,62.3,8,4,1,1,0.71,52,546.18,5.94,1,FALSE
61227,116.2,4,8,1,0,0.64,60,422.47,1.89,2,FALSE
61230,74.6,9,2,2,0,0.8,80,470.69,7.49,4,FALSE
61232,118.34,5,9,0,1,0.6,75,540.61,3.92,5,FALSE
61241,167.53,8,11,6,2,0.56,74,536.57,0.88,4,TRUE
61246,92.3,8,10,0,4,0.33,82,628.67,6.57,7,FALSE
61247,69.62,3,7,1,4,0.17,59,481.5,5.88,7,FALSE
61252,195.68,7,12,6,1,0.56,75,565.57,-0.59,4,TRUE
61257,254.52,9,15,9,0,0.94,136,883.08,1.98,8,TRUE
61271,194.21,1,11,7,0,0.8,57,442.42,-4.01,5,FALSE
61278,156.66,5,10,3,0,0.67,88,634.72,2.51,8,FALSE
61284,72.8,4,4,3,0,0.89,81,460.7,3.99,4,FALSE
61286,171.07,4,9,8,6,0.14,83,680.71,7.76,9,FALSE
61287,119.36,5,7,2,1,0.49,77,560.64,5.51,7,FALSE
61289,236.81,6,14,8,4,0.21,66,584.49,1.03,5,TRUE
65084,47.92,10,4,1,1,0.43,55,346.47,4.78,1,FALSE
61352,51.21,1,3,0,0,0.9,79,454.7,6.82,5,FALSE
61355,99.38,8,6,4,0,0.89,99,574.84,5.63,5,TRUE
61546,110.02,51,5,5,0,0.98,169,852.47,15.53,0,FALSE
61370,245.29,8,15,9,1,0.59,67,534.47,-3.71,3,TRUE
61371,236.81,7,14,8,3,0.39,68,564.5,0.76,4,TRUE
61374,55.76,0,4,1,0,0.96,73,430.63,4.97,6,FALSE
61376,277.91,13,17,11,0,0.96,144,917.14,0.61,7,TRUE
61381,216.58,7,13,7,3,0.42,78,614.6,1.8,5,TRUE
61386,106.75,8,5,3,1,0.61,80,500.68,4.86,3,FALSE
61394,40.46,5,2,2,0,0.87,85,456.76,7.7,4,FALSE
61397,118.34,4,9,0,1,0.58,61,460.48,3.04,4,FALSE
61400,249.2,6,15,9,3,0.42,69,580.5,-2.13,5,TRUE
61407,312.05,9,18,11,0,0.92,143,957.12,0.09,8,TRUE
61416,213.7,9,16,0,0,0.74,108,766.83,3.13,3,FALSE
61427,118.22,1,5,5,0,0.9,84,504.71,4.15,5,FALSE
61431,124.29,6,7,4,0,0.87,85,520.71,3.56,4,FALSE
61436,52.99,4,3,2,0,0.86,75,428.66,5.66,5,FALSE
61437,37.3,0,2,1,0,0.97,82,442.73,7.43,5,FALSE
61441,60.69,4,3,3,0,0.87,81,456.71,5.89,5,FALSE
61443,236.06,8,14,9,1,0.68,68,520.48,-3.41,3,TRUE
61450,71.47,2,6,1,1,0.61,56,410.47,1.43,7,FALSE
61459,65.13,2,5,0,0,0.68,48,332.4,2.35,4,FALSE
61460,94.83,3,3,3,0,0.87,81,486.69,6.15,5,FALSE
61470,118.08,3,7,3,2,0.6,75,523.63,3.82,6,FALSE
61477,71.39,5,6,2,0,1,69,421.58,1.53,6,FALSE
61478,168.94,34,9,7,0,0.88,131,742.09,6.91,1,TRUE
61482,69.67,2,5,0,0,0.45,49,344.41,3.22,2,FALSE
61485,112.27,18,8,1,1,0.65,99,626.83,8.08,3,FALSE
61495,138.07,2,9,5,0,1,93,580.76,2.2,7,TRUE
61502,40.62,6,2,0,0,0.87,87,484.77,6.55,4,FALSE
61505,67.13,2,6,0,1,0.76,53,374.43,3.42,6,FALSE
61515,154.1,7,12,3,3,0.59,117,810.99,3.99,9,FALSE
61528,115.22,0,8,2,0,0.56,44,420.47,-0.78,7,FALSE
61536,221.9,10,14,7,2,0.46,70,566.51,-1.89,4,TRUE
61540,205.13,9,13,6,4,0.26,82,677.64,3.46,6,TRUE
61541,107.22,5,6,4,0,0.9,83,492.7,3.7,4,FALSE
61560,35.53,4,3,0,0,0.83,79,454.7,7.61,5,FALSE
61563,197.37,1,11,8,0,0.85,59,444.43,-3.87,5,FALSE
61566,187.9,7,12,6,1,0.54,64,508.48,-1.62,5,TRUE
61600,60.69,5,3,3,0,0.87,81,456.71,6.03,5,FALSE
61608,109.64,8,8,4,3,0.38,70,507.58,4.15,5,FALSE
61609,108.36,8,8,1,1,0.65,81,542.67,4.94,4,FALSE
61656,173.98,8,10,6,2,0.48,69,516.54,3.48,4,FALSE
61659,360.36,17,28,0,5,0.3,143,1235.07,6.96,7,FALSE
61663,228.97,5,14,8,3,0.42,68,564.5,-0.75,5,TRUE
61672,94.83,0,6,2,1,0.64,71,493.6,3.45,8,FALSE
61674,57.53,2,2,2,0,0.9,81,456.71,7.09,5,FALSE
61700,66.76,8,3,2,0,0.86,97,542.85,8.73,4,FALSE
61702,127.07,9,9,4,1,0.58,56,400.42,-0.07,2,TRUE
61706,198.76,9,12,8,0,0.85,83,560.64,-1.68,4,TRUE
61707,123.66,13,10,0,2,0.43,72,530.57,3.94,2,FALSE
61716,78.9,4,7,1,0,0.67,56,408.52,2.87,3,FALSE
61718,99.13,5,7,1,0,0.5,57,404.46,2.55,2,FALSE
61723,60.69,1,3,3,0,1,85,460.74,6.19,5,FALSE
61726,289.66,7,17,11,3,0.44,74,626.52,-2.71,5,TRUE
61729,57.53,6,2,2,0,0.9,84,470.74,7.48,5,FALSE
61891,157.77,39,10,4,0,0.96,142,786.19,9.75,1,TRUE
61810,147.68,9,8,6,2,0.43,76,526.63,4.98,3,FALSE
61816,268.04,4,15,10,4,0.23,63,574.45,0.26,5,TRUE
61819,52.99,4,3,2,0,0.93,80,444.7,6.13,5,FALSE
61822,245.04,6,16,6,0,0.69,88,680.66,-2.3,6,TRUE
61825,106.81,1,8,2,0,0.81,116,707.99,8.15,7,FALSE
61830,99.38,9,6,4,0,0.94,101,576.86,5.85,5,TRUE
61831,227.59,9,17,5,3,0.49,90,730.67,0.52,7,TRUE
61835,153.5,5,10,2,1,0.58,79,570.64,2.58,4,FALSE
61836,138.07,5,9,5,3,0.36,55,432.43,0.89,4,TRUE
61845,79.29,6,5,2,0,0.64,68,418.57,4.4,2,FALSE
61846,142.75,4,9,4,0,0.71,58,424.45,-0.78,4,TRUE
61849,136.68,5,8,5,5,0.11,69,574.59,6.56,7,FALSE
61851,58.92,2,4,2,2,0.7,100,600.88,10.11,7,FALSE
61857,20.23,6,1,1,0,0.87,83,428.75,8.87,3,FALSE
61859,195.35,7,13,4,1,0.64,88,646.69,0.99,5,FALSE
61867,85.22,1,6,2,0,0.97,84,504.71,4.84,6,FALSE
61868,206.6,7,12,8,2,0.42,68,534.51,-1.68,4,TRUE
61869,124.19,5,9,1,0,0.68,59,436.46,2.03,4,FALSE
61876,158.3,8,10,6,0,0.88,57,394.42,-2.38,2,TRUE
61884,233.65,5,14,7,3,0.29,60,534.43,-0.79,4,TRUE
61886,20.23,2,1,1,0,1,18,88.15,1.17,0,FALSE
61889,157.77,39,10,4,0,0.96,142,786.19,9.75,1,TRUE
61912,66.76,0,4,2,0,0.83,78,468.68,5.58,6,FALSE
61917,32.7,0,3,1,0,0.93,76,427.67,5.63,6,FALSE
61922,330.89,8,18,12,3,0.22,70,652.47,-0.36,4,TRUE
61924,270.75,7,15,11,3,0.44,74,611.53,-2.14,5,TRUE
61926,97.99,2,5,4,2,0,28,246.22,1.74,2,FALSE
61931,290.68,5,16,13,6,0.2,99,834.78,5.03,9,FALSE
61933,190.56,6,14,1,0,0.75,90,652.69,1.86,4,FALSE
61940,20.23,0,1,1,0,0.73,40,220.36,3.84,2,FALSE
61943,110.38,4,6,5,4,0.07,56,454.48,5.65,5,FALSE
61944,80.92,4,4,4,0,0.93,84,474.73,5.08,5,FALSE
61952,181.44,7,12,5,1,0.44,65,520.49,-0.51,4,TRUE
61970,71.59,1,5,1,0,0.88,61,400.52,3.35,7,FALSE
61974,248.58,11,12,8,2,0.17,60,534.43,-0.05,2,FALSE
61975,204.83,9,13,7,2,0.5,71,552.53,-1.95,4,TRUE
61984,58.64,5,4,1,0,0.87,85,486.74,5.59,4,FALSE
61985,91.29,2,7,1,0,0.79,52,366.41,1.53,4,FALSE
61999,259.57,7,19,2,2,0.58,105,826.81,1.15,6,FALSE
62003,149.07,3,9,6,6,0.14,81,678.69,8.03,10,FALSE
62005,320.19,12,17,10,2,0.33,98,827.72,-0.86,6,TRUE
62029,200.53,6,11,9,8,0.14,109,890.94,10.73,12,FALSE
62033,356.81,21,23,11,3,0.53,134,1019.01,-1.91,6,TRUE
62037,145.67,4,11,3,0,0.92,105,688.86,3.6,9,TRUE
62057,176.76,4,12,6,0,0.9,108,706.87,1.92,8,TRUE
62064,276.14,10,18,10,0,0.96,141,929.11,-0.18,9,TRUE
62084,17.07,5,1,0,0,0.3,25,150.22,2.65,0,FALSE
62089,518.76,0,30,17,8,0.13,106,1084.72,1.96,12,FALSE
62090,184.49,5,13,2,0,0.77,85,610.65,1.29,4,FALSE
62091,17.07,1,1,0,0,0.7,27,152.24,2.57,1,FALSE
62097,723.61,11,43,24,8,0.19,164,1569.13,2.44,12,TRUE
62099,245.04,7,16,6,0,0.77,96,710.73,-1.59,6,TRUE
62102,17.07,1,1,0,1,0.08,21,168.19,1.9,1,FALSE
62111,400.43,19,24,14,0,0.93,173,1165.33,-1.54,8,TRUE
62112,187.13,8,15,3,0,0.79,135,889.09,4.78,7,TRUE
62114,94.83,2,4,3,1,0.11,22,196.16,0.92,1,FALSE
62118,512.2,17,32,19,0,0.95,203,1399.53,-5.75,11,TRUE
62119,126.57,3,8,2,1,0.73,66,472.53,2.09,6,FALSE
62121,63.6,1,4,1,0,0.81,81,482.71,6.42,5,FALSE
62129,32.7,4,3,1,1,0.46,31,195.26,1.5,1,FALSE
62130,57.53,1,3,2,0,0.97,83,458.73,6.4,5,FALSE
62137,308.12,8,19,11,3,0.55,92,740.66,-2.54,6,TRUE
62144,257.05,13,19,6,1,0.82,153,1033.22,3.53,9,TRUE
62149,46.53,1,3,1,0,0.89,72,414.63,6.05,5,FALSE
62150,181.05,4,10,7,3,0.32,54,446.41,0.42,4,FALSE
62151,80.26,2,4,0,0,0,17,182.19,-2.54,0,FALSE
62152,35.53,15,3,0,0,0.76,60,336.52,6.09,1,FALSE
62155,245.04,7,16,6,0,0.81,92,684.69,-2.29,6,TRUE
62156,60.77,0,4,2,0,0.96,74,429.65,3.89,6,FALSE
62160,296.37,13,19,11,0,1,143,935.11,-1.13,8,TRUE
62166,186.12,5,12,4,0,0.68,91,678.73,1.7,9,FALSE
