molecule_id,vp_est,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
542963,4.15e-13,43,329.36,0.97,2,FALSE
542988,3.1e-14,82,446.72,5.97,4,FALSE
543017,5.550000000000001e-21,67,817.12,4.7,3,FALSE
543029,0.0173,27,156.22,2.45,0,FALSE
543048,2.15e-10,59,328.49,3.79,0,FALSE
543062,3.17e-8,55,369.39,5.88,2,FALSE
543063,7.54e-10,21,280.5,0.07,2,FALSE
543101,5.2499999999999996e-23,76,514.67,4.41,5,FALSE
542351,1.08e-13,70,412.61,7.07,1,FALSE
543105,3.45e-6,39,238.33,3.19,1,FALSE
543114,2.15e-7,55,290.49,5.81,1,FALSE
543115,1.65e-9,59,346.51,4.97,2,FALSE
543116,3.04e-11,80,496.69,6.98,3,FALSE
543121,4.61e-4,35,281.18,3.12,0,FALSE
543122,2.93e-7,57,344.5,5.17,2,FALSE
543123,4.68e-42,80,1018.28,7.41,8,FALSE
543137,2.3e-8,23,195.18,-1.63,2,FALSE
543138,2.15e-15,35,363.23,1.02,1,FALSE
543163,8.77e-11,63,398.54,5.29,3,FALSE
543164,1.59e-7,62,390.52,4.24,3,FALSE
543210,1.88e-8,54,304.47,4.83,2,FALSE
543248,1.37e-12,39,268.31,-0.29,1,FALSE
543279,2.66e-13,69,499,4.08,1,FALSE
543289,1.8099999999999998e-32,117,782.92,1.62,6,TRUE
543302,1.6699999999999998e-32,85,604.69,-4.09,4,FALSE
543312,2.09e-14,58,408.49,6.2,3,FALSE
543326,7.04e-15,75,557.04,3.48,1,FALSE
543365,1.9600000000000003e-21,84,618.77,-0.5,4,FALSE
543378,7.19e-5,15,205.01,-0.02,2,FALSE
543393,1.92e-7,44,254.37,3.06,2,FALSE
543444,0.00103,43,221.39,4.2,1,FALSE
543496,1.36e-8,36,250.3,1.99,1,FALSE
543525,1.38e-4,30,196.25,2.33,0,FALSE
543627,2.88e-11,57,348.48,3.67,3,FALSE
543628,1.84e-7,51,316.44,4.79,4,FALSE
543697,4.84e-7,67,406.56,4.83,3,FALSE
543774,7.19e-6,43,225.38,3.17,0,FALSE
543795,2.06e-11,84,524.63,4.49,1,FALSE
543867,3.34e-6,41,236.35,2.93,3,FALSE
543873,2.81e-17,83,488.71,4.57,4,FALSE
544041,2.26e-16,93,550.78,5.03,4,FALSE
544060,1.36e-21,63,493.52,2.75,4,FALSE
544073,0,151,1124.14,3.25,5,FALSE
544075,9.87e-12,40,320.34,4.03,5,FALSE
544184,6.72e-6,55,316.49,5.52,2,FALSE
544205,3.59e-8,44,328.28,5.23,0,FALSE
544254,4.59e-12,36,452.1,4.91,3,FALSE
544255,7.5099999999999985e-34,136,905.09,3.12,8,TRUE
544337,8.29e-16,84,474.73,4.94,5,FALSE
544347,3.53e-10,58,360.49,4.14,2,FALSE
544363,5.5e-16,68,538.98,1.65,4,FALSE
544375,4.2e-8,16,427.71,2.81,1,FALSE
544430,1.6000000000000002e-23,126,687.06,8.58,1,FALSE
544432,7.42e-15,63,410.51,2.79,1,FALSE
544466,1.7e-10,76,508.61,4.02,1,FALSE
544478,4.56e-37,104,730.85,-3.24,5,TRUE
544580,NA,43,391.27,-2.77,1,TRUE
544589,4.01e-4,30,322.5,4.95,0,FALSE
544591,NA,31,268.14,-1.36,1,TRUE
544599,0.00213,41,236.35,4.01,4,FALSE
544631,7.55e-8,53,288.48,5.73,1,FALSE
544659,1.83e-32,145,804.2,7.5,1,TRUE
544676,1.37e-11,68,396.57,3.91,1,FALSE
544687,4.3500000000000006e-27,92,705.91,4.46,6,FALSE
544724,4.87e-33,131,889.05,3.8,4,FALSE
544787,4.01e-12,22,222.15,0.8,2,FALSE
539404,1.7e-42,145,943.19,2.71,3,FALSE
544850,1.78e-7,35,400.06,2.66,1,FALSE
544957,2.35e-16,75,548.59,2.11,3,FALSE
544967,3.0299999999999996e-32,148,814.24,9.09,1,TRUE
545030,2.43e-10,82,502.69,5.55,4,FALSE
545058,7.04e-14,80,466.71,7.98,5,FALSE
545086,2.4e-4,39,234.34,3.8,3,FALSE
545157,0,202,1409.53,-4.56,11,TRUE
545158,3.05e-7,29,281.15,2.56,2,FALSE
545169,8.36e-10,60,392.49,3.91,3,FALSE
545187,2.73e-7,38,248.32,3.93,1,FALSE
545188,4.39e-8,40,378.15,4.94,2,FALSE
545255,1.19e-20,71,516.65,8.06,7,FALSE
545342,8.54e-26,108,663.89,3.87,5,TRUE
545358,2.95e-4,50,282.42,4.31,0,FALSE
545374,5.44e-33,87,705.72,3.18,9,FALSE
545375,2.74e-13,74,498.06,4.76,2,FALSE
545388,5.2499999999999996e-31,85,620.7,2.63,5,FALSE
545404,1.2499999999999999e-34,147,941.22,3.98,3,FALSE
545420,3.92e-8,38,376.13,4.71,2,FALSE
545421,0,138,1002.09,-4.26,3,FALSE
545435,6.3200000000000006e-27,126,821.01,5.38,3,TRUE
545484,5.5e-16,85,494.73,3.9,2,FALSE
545545,2.04e-11,40,561.93,5.59,3,FALSE
545597,3.479999999999999e-38,119,877.88,3.04,3,FALSE
545598,4.85e-30,101,796.78,4.17,4,FALSE
545613,8.48e-35,107,740.88,-1.33,5,TRUE
545614,8.48e-8,51,316.44,4.08,3,FALSE
545642,7.48e-22,51,732.01,7.24,4,FALSE
545674,3.41e-14,69,404.59,4.94,3,FALSE
545709,7.75e-6,59,328.49,5.05,1,FALSE
545729,3.22e-6,45,249.4,3.67,2,FALSE
545750,3.76e-6,37,390.12,3.94,2,FALSE
545764,1.69e-15,74,528.6,3.71,7,FALSE
545808,NA,66,568.43,-2.93,1,TRUE
545824,3.83e-10,35,260.29,2.01,3,FALSE
545867,1.49e-14,84,448.73,6.36,3,FALSE
545882,0.00153,26,308.46,5.26,0,FALSE
545884,3.84e-5,26,387.36,5.98,0,FALSE
545885,6.16e-9,42,444.59,3.58,4,FALSE
545906,5.39e-6,39,392.13,3.82,3,FALSE
545907,2.05e-8,41,428.59,4.36,3,FALSE
546014,0,197,1361.55,-1.98,10,TRUE
546031,7.95e-16,68,542.81,5.96,3,FALSE
546100,2.5800000000000004e-27,120,744.96,1.73,6,TRUE
534293,1.98e-5,36,333.65,3.99,3,FALSE
546166,1.87e-17,81,568.66,4.64,5,FALSE
546228,7.9e-9,39,382.13,3.99,1,FALSE
546237,2.39e-7,60,392.49,3.49,3,FALSE
546238,2.28e-18,84,624.64,1.08,4,FALSE
546239,9.68e-16,98,678.77,3.92,4,FALSE
546249,5.09e-12,56,366.45,1.29,4,FALSE
546250,2.3e-6,35,388.1,4.43,3,FALSE
546255,1.63e-6,37,232.32,2.81,3,FALSE
546257,8.08e-9,56,306.49,4.47,2,FALSE
546259,8.150000000000001e-21,91,699.15,2.25,4,FALSE
546260,9.49e-17,70,506.55,1.54,3,FALSE
546261,5.979999999999999e-32,143,798.2,8.47,1,TRUE
546348,4.12e-11,51,459.81,5.44,6,FALSE
546349,2.63e-31,143,794.21,9.67,1,TRUE
546476,7.44e-6,33,307.19,3.9,3,FALSE
546502,2.76e-6,45,249.4,3.67,2,FALSE
546590,7.02e-15,86,476.74,6.02,4,FALSE
546607,2.27e-11,59,350.5,4.22,1,FALSE
546613,1.23e-7,42,252.35,2.08,3,FALSE
546614,3.92e-13,70,381.6,5.29,1,FALSE
546631,0,180,1281.4,-5.77,9,TRUE
546699,5.78e-8,63,354.53,5.57,1,FALSE
546758,8.02e-7,52,302.46,5.07,2,FALSE
546762,4.9e-7,50,300.44,4.99,2,FALSE
546763,8.29e-6,33,223.28,0.73,1,FALSE
546809,6.82e-9,28,312.12,2.38,2,FALSE
546825,2.95e-11,37,370.27,2.5,4,FALSE
546830,1.56e-5,54,312.45,4.44,1,FALSE
546833,2.6e-16,61,387.52,3.16,1,FALSE
546859,6.95e-13,55,402.92,5.42,3,FALSE
546860,8.52e-8,60,319.53,6.85,1,FALSE
546920,1.31e-16,80,452.68,3.35,4,FALSE
546921,5.89e-8,49,314.43,4,3,FALSE
546952,1.41e-10,76,410.69,7.87,4,FALSE
546968,1.36e-9,21,280.5,0.07,2,FALSE
546987,NA,409,2680.17,-8.64,10,TRUE
547012,6.1e-12,72,440.62,6.67,2,FALSE
547027,1.13e-11,56,464.28,5.06,3,FALSE
547059,1.72e-11,57,401.39,3.65,3,FALSE
547067,5.86e-10,58,387.4,4.76,3,FALSE
547075,5.1e-10,52,345.44,3.55,2,FALSE
547120,3.01e-6,66,390.56,5.93,1,FALSE
547184,5.39e-6,39,392.13,3.82,2,FALSE
547220,1.42e-4,48,325.33,5.81,3,FALSE
547243,2.83e-7,40,487.03,3.75,3,FALSE
547283,1.68e-10,22,262.06,-0.82,2,FALSE
547306,2.01e-4,28,181.23,1.3,2,FALSE
547401,2.06e-10,59,324.5,4.12,1,FALSE
547409,6.26e-5,43,264.37,2.95,3,FALSE
547463,1.07e-4,39,234.34,3.16,2,FALSE
547518,6.46e-10,64,414.54,5.06,2,FALSE
547593,3.38e-10,37,292.29,-0.06,5,FALSE
547612,3.31e-6,45,249.4,3.22,3,FALSE
547625,1.93e-8,52,302.46,4.46,2,FALSE
547700,9.1e-10,40,311.34,2.58,3,FALSE
547746,5.510000000000001e-29,120,766.97,3.56,6,TRUE
547769,7.12e-5,43,263.45,5.03,2,FALSE
547789,9.96e-8,37,258.32,2.28,3,FALSE
547806,3.4e-19,83,496.69,1.75,4,FALSE
547815,9.18e-16,56,388.46,2.03,1,FALSE
537102,2.66e-7,26,196.2,1.05,1,FALSE
547835,6.94e-7,38,282.29,1.43,1,FALSE
547849,1.86e-7,59,372.51,6.12,2,FALSE
689712,0,177,1153.42,8.56,1,FALSE
689714,NA,158,1288.15,-2.16,9,TRUE
689717,1.64e-9,40,280.32,1.46,2,FALSE
689723,6.93e-25,83,575.71,2.43,7,FALSE
689724,2.32e-26,112,723.9,0.51,7,FALSE
689728,2.43e-14,82,446.72,6.11,4,FALSE
689729,9.52e-9,42,278.35,2.19,4,FALSE
525831,1.26e-13,62,424.97,4.07,1,FALSE
542323,1.75e-7,24,338.98,1.54,2,FALSE
689732,5.92e-13,42,334.32,2.7,2,FALSE
689736,3.55e-15,82,657.07,1.32,5,FALSE
689745,7.62e-33,114,829.89,2.66,7,TRUE
689747,7.68e-11,40,280.32,0.44,3,FALSE
689755,9.46e-18,127,709.11,12.45,5,FALSE
689756,4.43e-17,86,528.73,5.86,5,FALSE
689759,0,277,2183.53,4.88,10,FALSE
689761,3.78e-11,73,400.65,6.57,4,FALSE
689776,1.66e-17,41,361.31,-0.66,4,FALSE
689777,1.58e-11,29,223.23,0.76,2,FALSE
689778,1.65e-33,147,1027.17,6.75,4,FALSE
526866,9.97e-20,87,604.69,4.17,2,TRUE
526867,2.35e-18,87,604.69,4.46,2,TRUE
547897,6.16e-12,43,320.34,2.15,2,FALSE
689788,2.06e-11,36,322.21,-0.98,2,FALSE
689789,2.12e-5,51,286.46,5.32,3,FALSE
689791,7.65e-9,61,404.5,4.2,2,FALSE
689818,2.9799999999999997e-30,104,654.84,1.89,1,FALSE
689799,2.94e-44,139,916.18,7.12,6,FALSE
689812,2.33e-15,69,494.54,1.41,4,FALSE
689814,3.49e-11,45,292.38,1.87,1,FALSE
689821,9.5e-6,30,196.25,1.58,1,FALSE
689825,3.76e-10,75,398.68,7.55,4,FALSE
527218,1.71e-8,35,260.29,2.19,3,FALSE
689828,1.64e-16,33,424.93,3.55,5,FALSE
689838,1.24e-12,80,526.11,5.35,2,FALSE
527220,8.62e-35,125,840.02,5.52,3,FALSE
527221,3.09e-20,78,524.66,2.53,2,FALSE
689845,1.47e-5,40,220.36,3.84,2,FALSE
689849,5.08e-29,121,756.97,1.2,7,TRUE
689854,5.81e-24,99,734.8,4.09,4,FALSE
689855,9.27e-11,55,380.44,1.36,3,FALSE
547930,0.00226,27,265.58,3.11,2,FALSE
689860,0.0041,36,211.3,1.95,2,FALSE
693975,3.22e-8,81,408.71,9.32,0,FALSE
689865,9.27e-12,38,282.29,-0.49,2,TRUE
689873,1.82e-9,78,442.68,7.14,4,FALSE
56982,6.1e-8,53,318.46,4.78,2,FALSE
689886,2.19e-13,46,356.37,2.31,5,FALSE
689888,2.04e-15,36,279.36,4.05,1,FALSE
691275,4.6e-20,66,538.56,3.6,8,FALSE
649028,1.03e-4,42,222.37,3.75,3,FALSE
616791,2.36e-18,74,485.62,4.51,5,FALSE
689925,2.3e-6,35,388.1,4.43,3,FALSE
689927,1.67e-12,53,344.45,2.74,5,FALSE
542357,7.71e-8,44,276.38,3.16,0,FALSE
689932,8.29e-10,53,318.46,4.01,4,FALSE
689933,1.37e-10,60,358.52,5.21,2,FALSE
689934,5.249999999999999e-24,55,396.4,-6.89,0,FALSE
689947,2.08e-30,67,834.11,1.81,4,FALSE
689962,5.81e-10,65,404.55,4.82,1,FALSE
689967,4.59e-10,65,404.55,4.82,1,FALSE
57066,5.79e-14,54,408.45,5.06,4,FALSE
57067,1.91e-9,37,262.31,1.39,3,FALSE
689978,4.94e-13,65,404.55,5.73,2,FALSE
689979,4.59e-10,65,404.55,4.82,1,FALSE
527298,9.82e-13,55,350.46,2.65,3,FALSE
547942,2.89e-15,80,474.68,4.94,4,FALSE
689988,NA,35,437.05,3.65,1,FALSE
650894,9.47e-11,52,332.44,3.46,3,FALSE
689993,3.17e-4,41,236.35,3.55,1,FALSE
689994,1.46e-25,66,504.44,-7.57,3,TRUE
689997,2.85e-15,38,317.3,-0.86,4,FALSE
689998,9.34e-8,31,247.25,0.99,2,FALSE
690005,4.7e-14,52,388.42,2.15,4,FALSE
527331,2.47e-15,81,520.66,4.27,1,FALSE
547946,1.12e-9,44,298.38,5.02,2,FALSE
690024,0,224,1591.65,-9.07,13,TRUE
22194,0.00116,38,218.34,3.59,3,FALSE
690030,6.56e-10,74,372.63,5.82,0,FALSE
22195,7.14e-13,42,326.35,3.31,3,FALSE
547949,2.61e-9,67,368.61,5.07,5,FALSE
690034,2.58e-10,38,321.76,2.72,2,FALSE
690040,4.3299999999999996e-23,114,705.42,8.31,4,FALSE
690042,1.9e-9,51,320.43,3.65,1,FALSE
690048,2.33e-22,49,438.34,-1.05,4,TRUE
548194,7.43e-9,67,372.59,7.47,2,FALSE
547958,7.199999999999999e-33,119,793.96,1.74,3,FALSE
690054,2.83e-7,41,236.35,2.81,2,FALSE
548195,2.01e-13,42,348.35,2.76,5,FALSE
690062,5.47e-16,60,418.49,2.17,4,FALSE
690072,7.05e-13,48,362.38,0.93,3,FALSE
690076,4.1e-14,60,375.51,3.82,2,FALSE
690078,8.94e-10,58,412.49,2.13,5,FALSE
690086,1.96e-9,44,306.36,1.75,3,FALSE
690089,5.45e-10,56,385.39,5.3,1,FALSE
690101,3.24e-9,52,332.44,3.95,4,FALSE
690113,3.35e-9,35,242.27,1.44,0,FALSE
690126,2.06e-18,107,760.88,5.23,6,FALSE
690127,0,158,1091.2,-3.29,9,TRUE
528216,1.23e-7,27,220.65,0.21,1,FALSE
528217,3.93e-7,53,318.46,4.1,3,FALSE
690146,3.76e-10,75,398.68,7.55,4,FALSE
690150,6.02e-10,49,266.43,3.18,3,FALSE
57127,5.87e-11,38,296.32,3.18,4,FALSE
57129,3.52e-22,54,456.42,-2.86,2,TRUE
690156,2.57e-5,26,196.2,0.36,3,FALSE
690165,5.47e-13,55,346.47,3.34,2,FALSE
57165,1.25e-11,33,284.27,1.67,3,FALSE
690189,1.38e-10,50,308.42,3.64,1,FALSE
690196,1.06e-10,50,308.42,3.79,1,FALSE
528278,1e-7,55,290.49,5.79,0,FALSE
690211,7.46e-18,77,525.64,2.62,8,FALSE
690215,1.98e-11,57,423.4,3.51,3,FALSE
690221,1.94e-12,66,468.55,2.85,5,FALSE
690223,2.1e-7,41,292.33,1.65,3,FALSE
690224,1.23e-10,66,386.58,4.92,5,FALSE
690234,NA,154,1258.13,-2.17,9,TRUE
690235,3.41e-17,47,384.34,-1.01,3,TRUE
690238,6.46e-8,58,360.49,4.53,3,FALSE
22235,9.1e-8,30,270.24,1.66,3,FALSE
668732,5.0099999999999994e-24,66,559.53,4.36,6,FALSE
690242,8.56e-12,35,216.28,1.39,0,FALSE
690255,4.94e-7,33,303.2,4.48,3,FALSE
690257,7.43e-9,41,270.32,0.97,3,FALSE
528279,1.43e-19,123,653.09,13.14,0,FALSE
704995,1.25e-20,165,883.44,17.87,0,FALSE
690144,2.38e-7,37,249.31,2.12,2,FALSE
690259,4.2299999999999985e-43,158,1061.22,-1.44,9,TRUE
690260,4.97e-13,40,332.31,1.95,3,FALSE
548002,7.53e-24,111,682.94,7.05,4,FALSE
690270,8.23e-25,120,792.96,3.89,9,TRUE
690279,3.18e-16,32,317.28,-1.22,2,FALSE
690283,6.05e-13,37,282.25,-4.12,2,TRUE
690289,4.57e-9,53,318.46,3.81,3,FALSE
690291,4.4e-19,64,717.14,6.26,2,FALSE
690294,2.01e-14,54,381.9,3.44,3,FALSE
690296,9.51e-13,53,348.44,3.43,3,FALSE
690297,6.75e-8,27,194.18,-2.57,1,TRUE
690306,1.06e-15,81,425.7,6.44,0,FALSE
690312,1.95e-21,57,464.42,-0.74,4,TRUE
690314,2.95e-9,56,396.44,1.85,3,FALSE
690330,5.96e-7,27,204.23,1.97,2,FALSE
690337,0,181,1251.37,-3.29,10,TRUE
690338,4.39e-18,46,505.17,1.29,3,FALSE
548021,1.14e-10,39,497.02,4.16,2,FALSE
548022,1.29e-7,27,208.21,-0.07,2,FALSE
690354,5.61e-34,126,869.02,5.97,4,FALSE
690357,1.55e-15,72,474.59,3.44,3,FALSE
690359,3.52e-11,44,324.38,3.77,4,FALSE
690361,4.6e-16,54,373.45,3.77,2,FALSE
690362,9.87e-15,37,682.78,7.11,2,FALSE
534342,1.48e-7,39,313.24,3.2,1,FALSE
528512,2.15e-4,36,220.31,3.65,1,FALSE
690365,3.76e-10,75,398.68,7.55,4,FALSE
690366,1.62e-7,23,208.17,1.21,2,FALSE
690369,1.39e-6,46,278.39,2.93,3,FALSE
690377,0,231,1790.82,-2.33,6,FALSE
690378,1.4e-6,56,328.5,5.63,4,FALSE
690382,1.8e-8,41,266.34,1.81,3,FALSE
690389,1.03e-4,39,234.34,3.02,2,FALSE
690390,1.87e-12,84,444.74,7.22,5,FALSE
690392,1.44e-7,32,243.31,4.99,4,FALSE
690405,4.46e-10,52,310.43,3.71,1,FALSE
690406,4.19e-16,43,351.36,2.02,4,FALSE
540348,1.56e-8,53,322.45,4.06,1,FALSE
690419,7.99e-17,53,338.47,4.12,4,FALSE
690441,2.99e-10,53,318.46,4.02,3,FALSE
548027,2.4e-10,70,420.59,4.67,3,FALSE
690449,1.09e-15,47,315.37,-0.31,2,FALSE
690453,5.23e-15,83,514.7,5.41,5,FALSE
690458,2.68e-8,39,238.33,3.42,1,FALSE
690462,4.73e-9,58,374.53,3.09,6,FALSE
690469,3.73e-24,72,543.57,1.64,5,FALSE
22314,1.65e-7,29,257.32,2.75,2,FALSE
22317,1.05e-11,37,314.29,1.88,4,FALSE
690491,2e-9,33,461,1.23,3,FALSE
690501,1.16e-8,41,275.35,1.62,3,FALSE
690504,1.91e-4,73,348.66,8.83,0,FALSE
690511,1.81e-8,56,306.49,4.47,2,FALSE
690512,3.57e-8,65,370.58,6.57,3,FALSE
690515,6.84e-9,49,292.42,5.16,1,FALSE
690517,6.2e-9,38,287.32,1.12,4,FALSE
690522,3.83e-9,59,372.5,4.94,2,FALSE
690523,2.47e-9,22,192.17,0.75,2,FALSE
57587,2.88e-6,35,208.3,3.39,1,FALSE
690532,2.33e-16,37,287.27,-2.42,3,FALSE
690533,NA,280,1984.1,-6.57,15,TRUE
690538,1.27e-10,48,345.4,1.81,5,FALSE
690542,7.97e-8,47,290.4,4.45,1,FALSE
690545,1.83e-37,95,802.69,-0.74,6,TRUE
57629,1.67e-5,51,286.46,5.32,3,FALSE
690553,6.88e-15,42,352.34,2.14,4,FALSE
690555,1.01e-4,50,239.45,4.91,1,FALSE
690563,3.51e-14,59,381.52,4.32,3,FALSE
548038,1.48e-23,74,484.59,0.98,2,FALSE
548039,2.14e-17,61,437.56,3.07,4,FALSE
690571,9.44e-11,69,438.56,3.46,3,FALSE
690576,1.05e-9,62,409.02,6.9,4,FALSE
528589,7.8e-8,51,316.44,4.63,3,FALSE
528592,1.68e-9,54,304.47,4.85,1,FALSE
690584,2.57e-8,37,262.3,2.24,3,FALSE
690585,2.5e-17,77,486.65,4.48,4,FALSE
690586,3.39e-34,140,893.17,6.52,2,TRUE
690592,1.23e-12,43,346.34,2.25,3,FALSE
690596,7.98e-9,62,361.57,7.18,3,FALSE
690602,0.0104,37,193.33,3.19,3,FALSE
690605,5.92e-9,42,278.35,1.13,2,FALSE
690608,2.49e-16,41,374.3,3.21,3,FALSE
690610,2.28e-9,28,268.22,1.9,4,FALSE
690613,8.97e-9,36,266.36,3.33,1,FALSE
690615,4.3e-23,99,686.8,1.64,7,FALSE
690621,5.27e-9,47,342.39,3.69,4,FALSE
42485,1.17e-5,46,252.4,3.54,2,FALSE
690630,4.86e-17,36,297.27,-2.85,3,FALSE
690632,1.32e-14,33,292.25,-1.38,3,FALSE
690639,1.2999999999999998e-24,96,620.78,1.53,5,TRUE
690641,2.44e-9,46,330.38,1.74,5,FALSE
690646,6.21e-5,37,232.32,3.08,2,FALSE
690659,1.55e-6,52,306.45,4.62,1,FALSE
690665,1.94e-7,55,346.47,4.26,3,FALSE
690666,6.12e-6,39,347.68,3.52,2,FALSE
690670,8e-10,47,355.39,2.85,5,FALSE
690683,1.25e-9,37,266.29,0,4,FALSE
690688,1.11e-7,53,348.44,2.7,5,FALSE
22553,1.9e-8,32,246.27,1.72,3,FALSE
690691,1.52e-10,55,320.47,3.34,3,FALSE
690693,5.83e-7,21,145.16,-0.38,0,FALSE
690694,1.27e-10,44,314.45,4.9,2,FALSE
690700,6.63e-5,51,320.43,3.64,3,FALSE
690704,1.44e-22,56,478.41,0.5,4,TRUE
690709,2.05e-8,42,252.35,2.07,2,FALSE
559620,8.67e-8,27,208.21,0.53,1,FALSE
690715,3.14e-16,53,390.39,-2.21,3,TRUE
690730,1.25e-15,47,354.36,-2.03,3,TRUE
690735,3.78e-9,59,376.49,5.05,3,FALSE
690739,2.28e-16,93,572.78,6.17,5,FALSE
690759,1.85e-5,33,228.29,2.94,3,FALSE
690768,NA,60,636.22,4.91,1,FALSE
690775,NA,463,3349.07,5.76,9,FALSE
690786,9.5e-10,41,296.32,-0.54,5,FALSE
530210,2.36e-12,68,375.6,7.12,1,FALSE
690803,1.66e-13,79,484.68,5.41,5,FALSE
690804,3.79e-7,32,224.26,1.74,1,FALSE
690811,1.57e-15,63,395.56,2.72,0,FALSE
690816,2.21e-12,43,442.34,3.03,5,FALSE
690818,9.5e-11,73,400.65,6.57,4,FALSE
690819,3.33e-6,36,295.22,4.91,2,FALSE
690826,2.35e-16,56,424.59,2.43,2,FALSE
690840,1.26e-7,61,357.54,4.33,5,FALSE
690845,8.96e-8,38,266.35,2.47,4,FALSE
690847,2.24e-16,59,428.48,4.72,3,FALSE
690854,4.07e-6,49,288.43,4.5,2,FALSE
690857,1.07e-12,62,416.51,3.58,4,FALSE
690872,4.11e-8,46,300.4,5.37,2,FALSE
690880,7.55e-16,39,293.39,4.44,1,FALSE
534386,2.89e-10,57,348.48,3.52,2,FALSE
690892,6.5e-16,77,460.66,3.79,4,FALSE
690897,5.16e-6,43,268.35,3.15,1,FALSE
690902,2.94e-25,114,751.91,1.04,7,FALSE
690903,1.04e-7,39,268.31,1.51,1,FALSE
690905,3.48e-12,70,420.6,3.19,2,FALSE
690910,3.83e-16,83,488.71,5.02,5,FALSE
690911,4.0999999999999995e-36,75,669.55,-0.74,4,FALSE
58071,0.0153,47,212.42,6.1,0,FALSE
690926,2.7799999999999998e-31,92,788.58,8.14,4,FALSE
690930,3.3500000000000006e-27,133,779.11,8.88,1,TRUE
690938,4.14e-10,42,331.38,3.47,4,FALSE
690939,3.75e-9,28,211.22,-0.26,2,FALSE
690953,4.29e-39,109,775.9,4.59,5,FALSE
22835,2.71e-19,105,537.91,9.56,0,FALSE
690964,7.76e-13,58,403.48,2.06,6,FALSE
690965,2.05e-19,92,629.75,1.93,7,FALSE
690978,NA,86,526.9,9.38,7,FALSE
690981,9.85e-14,81,456.71,7.4,4,FALSE
690989,0,151,1058.24,7.42,4,FALSE
18163,1.06e-15,40,324.34,1.97,2,FALSE
690999,8.06e-30,89,695.66,6.99,4,FALSE
691000,2.09e-7,41,258.36,2.58,4,FALSE
691001,3.1799999999999998e-24,96,647.81,6.1,7,FALSE
691635,8.44e-21,87,561.72,3.96,2,TRUE
691006,2.64e-20,100,689.8,1.69,7,FALSE
691007,2.21e-16,76,479.67,6.26,3,FALSE
691008,7.79e-11,78,468.68,6.49,4,FALSE
18166,6.47e-25,105,688.86,6.91,2,FALSE
691027,4.19e-12,82,442.73,7.43,5,FALSE
691028,5.02e-19,81,543.7,5.45,9,FALSE
691031,5.51e-13,84,444.74,7.84,3,FALSE
691037,3.4600000000000003e-29,137,801.17,6.82,5,FALSE
691045,2.13e-12,81,482.71,7.83,3,FALSE
676001,9.9e-7,61,352.52,5.38,1,FALSE
691060,7.69e-13,57,408.45,0.9,3,FALSE
691067,0,174,1287.39,-0.72,7,FALSE
58643,8.71e-7,52,302.46,5.37,2,FALSE
528980,1.03e-4,41,236.35,3.71,2,FALSE
691077,4.91e-25,114,756.93,3.44,7,FALSE
691084,1.75e-20,95,560.77,5.26,1,TRUE
691091,0,175,1215.37,-2.85,4,TRUE
691095,0,184,1090.54,12.64,2,FALSE
691104,3.94e-15,73,456.62,6.19,3,FALSE
691107,9.28e-29,85,638.75,-2.86,4,FALSE
691111,0,138,1105.01,-3.37,7,TRUE
691118,1.71e-39,129,865.15,7.26,3,FALSE
691120,NA,45,449.41,2.52,6,FALSE
691127,8.18e-10,54,312.45,3.53,0,FALSE
694468,7.5e-10,33,301.73,2.49,3,FALSE
691135,1.17e-22,64,544.51,3.91,6,FALSE
691143,3.24e-18,58,433.46,1.33,4,FALSE
691150,0,165,1054.33,2.93,2,FALSE
691165,5.88e-20,65,465.55,3.96,5,FALSE
691168,7.87e-18,52,418.4,0.54,3,TRUE
548067,1.2e-4,28,243.14,3.89,1,FALSE
691173,1.15e-9,45,322.36,0.96,4,FALSE
691175,4.21e-19,67,484.55,2.63,5,FALSE
691183,1.69e-11,33,231.25,-0.17,0,FALSE
691190,0,127,1034.12,-0.75,4,FALSE
667098,3.56e-20,51,416.44,3.54,5,FALSE
42597,3.89e-6,47,242.4,3.53,0,FALSE
691202,5.83e-17,67,463.57,4.39,5,FALSE
59965,5.21e-19,53,421.4,-0.78,2,TRUE
691203,5.21e-20,51,429.44,1.57,8,FALSE
691208,3.05e-31,74,544.57,-4.74,3,FALSE
691211,2.27e-12,67,402.02,1.71,2,FALSE
691217,4.9e-28,84,589.76,3.22,3,FALSE
528988,9.39e-7,59,376.49,4.54,2,FALSE
691222,1.65e-13,72,474.59,3.13,4,FALSE
691228,3.78e-33,131,911.06,6.54,4,FALSE
691238,8.06e-18,80,500.68,3.61,7,FALSE
691242,3.89e-41,108,828.72,-11.92,5,TRUE
691297,0,126,1297.3,4.53,8,FALSE
691247,1.23e-20,77,586.64,3.28,8,FALSE
691248,8.14e-9,22,179.18,-0.51,2,FALSE
691253,9.84e-31,105,671.88,7.13,2,FALSE
691260,1.32e-13,58,408.49,2.93,6,FALSE
691270,3.8e-12,50,352.43,2.39,7,FALSE
691272,1.52e-19,89,532.72,4.48,1,TRUE
691279,2.33e-14,87,548.72,4.5,4,FALSE
691304,3.72e-39,103,800.04,3.89,6,FALSE
691307,8.7e-12,69,447.57,1.81,9,FALSE
60110,1.48e-15,57,400.48,2.44,4,FALSE
