molecule_id,cluster_e,cluster_a,aop_oh_half_life_hours,is_stable
516145,1_2,2_1,0.8280000000000001,TRUE
516287,3,7,6.540000000000001,TRUE
516388,3,7,0.974,TRUE
603697,3,7,0.768,TRUE
595041,3,7,4.523,TRUE
601608,3,7,0.5880000000000001,TRUE
601929,3,7,31.296,TRUE
21083,3,7,0.552,TRUE
596704,3,7,2.412,TRUE
598248,5_2,5_1,0.5760000000000001,TRUE
599442,3,7,2.268,TRUE
600131,3,7,0.858,TRUE
600168,3,7,0.636,TRUE
601443,3,7,0.636,TRUE
602245,3,7,1.1880000000000002,TRUE
602659,3,7,1.476,TRUE
666234,3,7,9.444,TRUE
248904,3,7,2.028,TRUE
603762,3,7,0.672,TRUE
604282,3,7,1.7759999999999998,TRUE
682502,3,7,3.3720000000000003,TRUE
519112,3,7,5.5200000000000005,TRUE
520270,3,7,15.528,TRUE
520895,3,7,1.92,TRUE
520906,3,7,3.4079999999999995,TRUE
535678,1_2,4,1.284,TRUE
524554,3,7,1.299,TRUE
524686,3,7,0.936,TRUE
307423,3,7,1.197,TRUE
524621,1_2,2_1,0.528,TRUE
524904,5_3,5_1,0.5002833333333333,TRUE
525663,3,7,10.704,TRUE
535984,3,7,1.392,TRUE
239060,8,7,1.428,TRUE
679699,3,7,0.54,TRUE
497478,3,7,5.5920000000000005,TRUE
536020,3,7,1.22,TRUE
528525,3,7,0.516,TRUE
529581,3,7,0.897,TRUE
239192,8,7,9,TRUE
536045,3,7,1.164,TRUE
536059,3,7,0.984,TRUE
541130,3,7,0.806,TRUE
536084,3,7,1.56,TRUE
536113,3,7,4.308,TRUE
64645,3,7,1.356,TRUE
536134,3,7,1.512,TRUE
536136,3,7,1.536,TRUE
545209,3,7,4.0680000000000005,TRUE
700526,3,7,4.5,TRUE
54484,3,7,1.056,TRUE
536286,5_3,5_1,0.912,TRUE
536287,5_3,5_1,0.624,TRUE
536294,5_3,5_1,0.612,TRUE
536423,3,7,4.416,TRUE
536513,3,7,1.656,TRUE
536570,8,7,2.979,TRUE
536610,3,7,1.452,TRUE
165490,1_2,2_1,0.501,TRUE
537540,3,7,2.016,TRUE
616237,5_3,5_1,0.504,TRUE
536809,3,7,1.7759999999999998,TRUE
240848,3,7,1.596,TRUE
536871,3,7,2.04,TRUE
240913,3,7,1.128,TRUE
240978,3,7,2.616,TRUE
536932,3,7,0.8999999999999999,TRUE
241274,3,7,0.636,TRUE
241605,3,7,5.5200000000000005,TRUE
241612,3,7,5.5200000000000005,TRUE
569403,3,7,0.636,TRUE
242017,3,7,1.207,TRUE
242028,3,7,0.972,TRUE
242365,3,7,2.88,TRUE
242269,3,7,4.548,TRUE
242273,3,7,4.548,TRUE
242759,8,7,11.952,TRUE
242958,3,7,2.1239999999999997,TRUE
243024,5_3,5_1,0.6000000000000001,TRUE
243502,3,7,2.892,TRUE
243510,3,7,2.892,TRUE
243623,1_2,2_1,0.948,TRUE
243626,1_2,2_1,0.948,TRUE
243808,8,7,0.8999999999999999,TRUE
243879,3,7,34.763999999999996,TRUE
244585,3,7,4.416,TRUE
244590,3,7,4.416,TRUE
244764,3,7,5.856,TRUE
244940,3,7,0.636,TRUE
244971,3,7,4.62,TRUE
245014,3,7,1.62,TRUE
245135,3,7,15.732,TRUE
245214,3,7,0.72,TRUE
245216,3,7,5.6160000000000005,TRUE
245220,3,7,0.72,TRUE
649363,3,7,1.128,TRUE
245428,3,7,4.38,TRUE
245578,3,7,1.38,TRUE
245601,5_3,5_1,0.5640000000000001,TRUE
245674,3,7,11.7,TRUE
617876,3,7,1.027,TRUE
514617,3,7,2.844,TRUE
246255,3,7,1.62,TRUE
618150,3,7,2.8080000000000003,TRUE
246432,1_2,2_1,0.72,TRUE
537092,3,7,1.428,TRUE
247002,3,7,0.5640000000000001,TRUE
247402,3,7,1.374,TRUE
247606,3,7,1.164,TRUE
247608,3,7,1.164,TRUE
668141,3,7,0.749,TRUE
537166,3,7,1.627,TRUE
537180,8,7,4.176,TRUE
537185,8,7,4.176,TRUE
535189,5_3,5_1,0.504,TRUE
535261,3,7,0.636,TRUE
604162,3,7,1.1880000000000002,TRUE
604864,3,7,0.924,TRUE
52603,3,7,1.08,TRUE
535384,3,7,12.384,TRUE
599779,3,7,0.708,TRUE
537223,8,7,0.684,TRUE
537253,3,7,1.864,TRUE
537371,3,7,0.6000000000000001,TRUE
537345,3,7,1.729,TRUE
537360,3,7,1.461,TRUE
537363,3,7,1.392,TRUE
537369,3,7,2.22,TRUE
537380,3,7,0.715,TRUE
537382,8,7,2.7,TRUE
537390,3,7,1.189,TRUE
537391,8,7,2.7,TRUE
537405,3,7,1.872,TRUE
537406,3,7,1.056,TRUE
537502,3,7,2.76,TRUE
537660,5_3,5_1,0.528,TRUE
537696,3,7,1.296,TRUE
537699,5_3,5_1,0.648,TRUE
537756,3,7,1.272,TRUE
537937,5_3,5_1,0.936,TRUE
538076,1_2,2_1,0.528,TRUE
538152,1_2,5_1,2.088,TRUE
538257,3,7,1.008,TRUE
538279,3,7,1.056,TRUE
538331,3,7,1.86,TRUE
538334,3,7,5.436,TRUE
538344,3,7,0.857,TRUE
538348,3,7,2.532,TRUE
538386,3,7,8.293,TRUE
538440,3,7,1.392,TRUE
538679,2_1,7,0.648,TRUE
538739,1_2,2_1,1.668,TRUE
538765,2_1,7,25.32,TRUE
538801,3,7,13.968,TRUE
538833,3,7,1.512,TRUE
538957,1_2,2_1,0.744,TRUE
539179,1_2,4,1.332,TRUE
539186,3,7,0.732,TRUE
539370,1_2,2_1,0.54,TRUE
539408,3,7,5.004,TRUE
539442,3,7,2.345,TRUE
539537,5_3,5_1,0.996,TRUE
539651,3,7,4.536,TRUE
539730,3,7,3.3120000000000003,TRUE
539741,3,7,0.979,TRUE
539913,5_3,5_1,0.5760000000000001,TRUE
539935,3,7,5.976,TRUE
539946,5_3,5_1,0.5880000000000001,TRUE
539975,3,7,3.5759999999999996,TRUE
540117,5_3,5_1,0.948,TRUE
540119,5_3,5_1,0.684,TRUE
540215,5_3,5_1,0.984,TRUE
540217,5_3,5_1,0.984,TRUE
540219,5_3,5_1,0.648,TRUE
540338,5_3,5_1,0.638,TRUE
540340,5_3,5_1,0.653,TRUE
540366,3,7,0.5760000000000001,TRUE
540505,1_2,4,0.8879999999999999,TRUE
540540,5_3,5_1,0.648,TRUE
540725,5_3,5_1,0.624,TRUE
540729,5_3,5_1,0.624,TRUE
540735,5_3,5_1,1.044,TRUE
540736,3,7,1.068,TRUE
541013,3,7,1.476,TRUE
541118,5_3,5_1,0.984,TRUE
541313,3,7,5.028,TRUE
541314,5_3,5_1,0.502,TRUE
541321,8,7,7.752000000000001,TRUE
541414,3,7,1.128,TRUE
541422,1_2,4,0.732,TRUE
541466,3,7,4.008,TRUE
541529,5_3,5_1,0.612,TRUE
541605,5_3,5_1,0.624,TRUE
541744,5_3,5_1,0.612,TRUE
541794,3,7,1.1880000000000002,TRUE
541813,3,7,0.636,TRUE
541899,3,7,11.796,TRUE
541914,3,7,0.636,TRUE
541958,3,7,0.5880000000000001,TRUE
542049,1_2,2_1,0.552,TRUE
542135,5_3,5_1,0.648,TRUE
542148,3,7,4.14,TRUE
542161,3,7,1.128,TRUE
542184,3,7,2.832,TRUE
542225,3,7,0.744,TRUE
542227,3,7,4.4399999999999995,TRUE
542235,3,7,125.208,TRUE
542238,3,7,0.732,TRUE
542279,3,7,14.244,TRUE
542458,5_3,5_1,0.528,TRUE
542553,2_1,7,0.889,TRUE
542878,3,7,0.996,TRUE
542893,3,7,3.3000000000000003,TRUE
542911,3,7,2.232,TRUE
543021,3,7,3.18,TRUE
1058862,3,7,2.676,TRUE
543071,3,7,15.06,TRUE
543089,3,7,1.1880000000000002,TRUE
543118,3,7,1.104,TRUE
543142,3,7,4.4399999999999995,TRUE
543167,3,7,0.597,TRUE
543171,3,7,0.624,TRUE
543207,2_1,7,0.871,TRUE
543217,3,7,0.972,TRUE
543252,3,7,0.648,TRUE
543259,3,7,1.092,TRUE
543339,3,7,2.532,TRUE
543363,3,7,3.72,TRUE
543418,3,7,21.491999999999997,TRUE
543435,3,7,1.26,TRUE
543438,5_3,5_1,0.672,TRUE
543475,3,7,2.136,TRUE
543464,5_3,5_1,0.544,TRUE
543467,3,7,2.532,TRUE
543471,5_3,5_1,0.624,TRUE
543476,3,7,4.164,TRUE
543479,3,7,7.488,TRUE
543507,3,7,7.548,TRUE
543539,3,7,5.868,TRUE
543553,3,7,0.8759999999999999,TRUE
543669,3,7,5.651999999999999,TRUE
543707,5_3,5_1,0.924,TRUE
543730,3,7,0.6000000000000001,TRUE
543828,5_3,5_1,0.589,TRUE
543858,3,7,1.02,TRUE
543941,3,7,2.94,TRUE
543958,2_1,7,1.48,TRUE
544005,5_3,5_1,0.6000000000000001,TRUE
544162,5_3,5_1,0.972,TRUE
544166,5_3,5_1,1.044,TRUE
544178,5_3,5_1,0.54,TRUE
544179,5_3,5_1,0.5640000000000001,TRUE
544216,3,7,2.628,TRUE
544295,3,7,2.7960000000000003,TRUE
544301,3,7,6.024,TRUE
544378,3,7,1.1880000000000002,TRUE
544413,3,7,1.104,TRUE
544475,5_3,5_1,0.612,TRUE
544496,5_3,5_1,0.648,TRUE
544501,3,7,0.575,TRUE
544524,3,7,0.984,TRUE
544531,3,7,3.2880000000000003,TRUE
544542,3,7,1.7639999999999998,TRUE
544662,1_2,4,0.6960000000000001,TRUE
544677,5_3,5_1,0.66,TRUE
544680,5_2,5_1,0.612,TRUE
544743,3,7,4.9079999999999995,TRUE
544776,3,7,2.676,TRUE
544825,2_1,7,2.361,TRUE
544913,3,7,1.2000000000000002,TRUE
544934,3,7,0.78,TRUE
545132,5_3,5_1,0.624,TRUE
545170,5_3,5_1,1.008,TRUE
545232,3,7,0.996,TRUE
545334,3,7,4.4399999999999995,TRUE
545322,3,7,1.26,TRUE
545330,2_1,7,0.672,TRUE
545398,5_2,5_1,0.624,TRUE
545432,5_3,5_1,0.972,TRUE
545511,5_3,4,0.5880000000000001,TRUE
545552,5_3,5_1,0.756,TRUE
545616,3,7,12.084,TRUE
545731,3,7,0.636,TRUE
545898,8,7,44.64,TRUE
546050,8,7,1.088,TRUE
546148,8,7,1.98,TRUE
546210,3,7,2.712,TRUE
546231,2_1,7,2.361,TRUE
546289,2_1,7,0.672,TRUE
546295,1_2,4,0.504,TRUE
546431,3,7,0.636,TRUE
546450,3,7,0.636,TRUE
522725,3,7,1.536,TRUE
546749,3,7,1.596,TRUE
546794,5_3,5_1,0.66,TRUE
546804,5_3,5_1,0.72,TRUE
546919,5_3,5_1,0.54,TRUE
547058,3,7,1.284,TRUE
547107,3,7,0.924,TRUE
547161,3,7,0.825,TRUE
547186,3,7,0.576,TRUE
542405,3,7,1.015,TRUE
547236,3,7,0.612,TRUE
547242,3,4,2.4240000000000004,TRUE
547292,3,7,0.636,TRUE
547320,3,7,0.996,TRUE
547328,3,7,1.297,TRUE
547341,3,7,0.825,TRUE
547391,5_3,5_1,0.504,TRUE
547451,8,7,3.84,TRUE
547471,3,7,3.648,TRUE
547521,5_3,5_1,0.972,TRUE
547595,5_3,5_1,0.504,TRUE
547650,3,7,0.685,TRUE
547730,3,7,1.476,TRUE
547818,5_2,5_1,0.612,TRUE
547847,5_3,5_1,0.924,TRUE
637741,3,7,1.7759999999999998,TRUE
547855,5_3,5_1,0.612,TRUE
639462,3,7,0.72,TRUE
547870,3,7,0.552,TRUE
784760,3,7,3.972,TRUE
525830,2_1,7,1.164,TRUE
542481,3,7,4.5,TRUE
253295,3,7,8.004000000000001,TRUE
651036,3,7,1.872,TRUE
673089,3,7,2.556,TRUE
698609,3,7,1.236,TRUE
548028,3,7,0.685,TRUE
549191,3,7,0.673,TRUE
549199,3,7,0.8879999999999999,TRUE
664190,1_2,2_1,0.78,TRUE
542438,1_2,2_1,1.548,TRUE
666612,3,7,1.068,TRUE
542346,3,7,0.624,TRUE
